model_seed,split,condition,pde,nRMSE_1,nRMSE_2,nRMSE_3,nRMSE_4,nRMSE_5,nRMSE_6,nRMSE_7,nRMSE_8,nRMSE_9,nRMSE_10,nRMSE_11,nRMSE_12,nRMSE_13,nRMSE_14,nRMSE_15,nRMSE_16,nRMSE_17,nRMSE_18,nRMSE_19,nRMSE_20,nRMSE_21,nRMSE_22,nRMSE_23,nRMSE_24,nRMSE_25,nRMSE_26,nRMSE_27,nRMSE_28,nRMSE_29
42,id_ood,ood_high,kdv,0.03514619513104359,0.05260378681123257,0.0703780200953285,0.08720149844884872,0.10350887663662434,0.11776151818533738,0.12978744693100452,0.14068384965260824,0.15094982211788496,0.16078647350271544,0.17049023881554604,0.1803191341459751,0.19039356832702956,0.20068942258755365,0.2111673653125763,0.22184485321243605,0.2327551767230034,0.24394146849711737,0.25544984141985577,0.2673696503043175,0.27980377276738483,0.2928493420283,0.30654804160197574,0.3208895151813825,0.3358565643429756,0.3514819194873174,0.36781246215105057,0.3848368252317111,0.4024184172352155
42,id_ood,all,ks,0.0216364949527714,0.03909003775980738,0.059730838570329875,0.08482874433199565,0.11498775747087267,0.1499658508433236,0.1893289155430264,0.23294093873765734,0.2811068859365251,0.33335134718153214,0.3874489400121901,0.44181957509782577,0.49655456013149685,0.5527661508984036,0.6104958984586928,0.6697103050020006,0.7292336490419176,0.7891022761662801,0.8510765565766228,0.9158939056926303,0.9827142688963149,1.0536606444252863,1.1263259649276733,1.1923604408899944,1.2422783904605441,1.26919420560201,1.2789676321877375,1.2823542356491089,1.2882890701293945
42,id_ood,id,ks,0.01308685913681984,0.02307625984152158,0.03532578175266584,0.050096326818068825,0.0678784151871999,0.08895490566889445,0.11334348966677983,0.14045814673105875,0.17220922311147055,0.20961662630240122,0.24633189539114633,0.2789461513360341,0.3113674819469452,0.34856318434079486,0.3917510509490967,0.44114412864049274,0.49281864364941913,0.5486908753712972,0.6132209102312723,0.6820797324180603,0.7465644081433614,0.8102321227391561,0.8710296551386515,0.9211306571960449,0.9616998434066772,0.9945837060610453,1.0219427744547527,1.0502597093582153,1.0858014424641926
42,id_ood,ood_low,ks,0.023518454904357593,0.04239711041251818,0.061628859490156174,0.08356240143378575,0.10980421553055446,0.14126182099183401,0.17904544870058695,0.22405401865641275,0.2763138512770335,0.334913303454717,0.3990699152151744,0.46842168768246967,0.5422535439332327,0.6196206212043762,0.6995381116867065,0.7809650500615438,0.862857977549235,0.9450488686561584,1.0297947724660237,1.1222236156463623,1.2288761138916016,1.3541218837102253,1.4933289686838787,1.625884970029195,1.7188256184260051,1.750388781229655,1.7369142373402913,1.7045445442199707,1.6739578247070312
42,id_ood,ood_high,ks,0.028304168333609898,0.05179673805832863,0.08223787695169449,0.1208274910847346,0.16728063424428305,0.2196808159351349,0.27559778094291687,0.33431066075960797,0.39479751388231915,0.455524077018102,0.5169450441996256,0.5780908266703287,0.6360426545143127,0.6901146173477173,0.740198572476705,0.7870216965675354,0.8320242563883463,0.8735670646031698,0.9102139274279276,0.9433783690134684,0.9727022846539816,0.9966280261675516,1.0146194299062092,1.0300655762354534,1.0463094512621562,1.0626103281974792,1.0780459642410278,1.0922582348187764,1.1051079233487446
42,id_ood,all,fisher,0.040270799667470984,0.06919173523783684,0.0965081796877914,0.1231485837035709,0.14976688557200962,0.17693256007300484,0.20520269870758057,0.23506201803684235,0.2664302604066001,0.2978471550676558,0.32668647832340664,0.35090581907166374,0.37028341160880196,0.38596831758817035,0.3992251654465993,0.4107688632276323,0.42086437675688004,0.4296126961708069,0.4370935956637065,0.44336679246690536,0.4484470552868313,0.45231303241517806,0.4549560281965468,0.45644465419981217,0.4569496115048726,0.45670321252610946,0.4559488031599257,0.45495111412472194,0.4540411763721042
42,id_ood,id,fisher,0.018119481081763904,0.03599655628204346,0.05507722124457359,0.07540137320756912,0.09689534952243169,0.11959344893693924,0.14373137056827545,0.16972563167413077,0.19790024931232134,0.22773941854635874,0.2575070150196552,0.2849842347204685,0.3086305434505145,0.3283930371205012,0.34507081657648087,0.3593222399552663,0.37144337097803753,0.38158321628967923,0.3898937677343686,0.3965461452802022,0.4016900012890498,0.4054265171289444,0.40783413002888363,0.4090401629606883,0.4092692608634631,0.40883367136120796,0.40812864402929944,0.4077223005394141,0.40841925516724586
42,id_ood,ood_low,fisher,0.0666412611802419,0.10733895003795624,0.1457322637240092,0.18261752277612686,0.21851766357819238,0.25360653301080066,0.2876122146844864,0.3199669122695923,0.35013281305631,0.3777806907892227,0.40271268288294476,0.4248485863208771,0.44431185722351074,0.46142439047495526,0.476607342561086,0.49021657307942706,0.502441426118215,0.513330340385437,0.522862176100413,0.5309867560863495,0.5376444856325785,0.5428106983502706,0.546543225646019,0.549011359612147,0.5504743456840515,0.551208292444547,0.5514234254757563,0.5512244005997976,0.5506256322065989
42,id_ood,ood_high,fisher,0.0360516511524717,0.06423970684409142,0.08871506030360858,0.11142684767643611,0.13388760884602866,0.15759766101837158,0.18426452577114105,0.21549349278211594,0.2512577051917712,0.2880213186144829,0.3198397407929103,0.3428846647342046,0.35790781180063885,0.36808745563030243,0.37599729001522064,0.38276779154936474,0.38870833814144135,0.3939245492219925,0.3985247959693273,0.40256745119889575,0.406006654103597,0.4087019016345342,0.4104907959699631,0.41128237297137576,0.411105215549469,0.4100676327943802,0.40829434245824814,0.4059066151579221,0.4030785448849201
42,id_ood,all,gs_alpha,0.03360338964396053,0.06370069169335896,0.09624945289558834,0.12986651725239223,0.16256988048553467,0.19450770484076607,0.2276933060752021,0.26494090755780536,0.3038127058082157,0.3405599064297146,0.3713027834892273,0.399563471476237,0.4297040237320794,0.4631622036298116,0.4986691607369317,0.5337626073095534,0.5668196943071153,0.5988218983014425,0.6301829218864441,0.6616672542360094,0.6934359868367513,0.7249416510264078,0.7551624576250712,0.7842152648501926,0.810210214720832,0.8323874407344394,0.851631674501631,0.8712647358576456,0.891909122467041
