split,condition,aggregation,step,model_seed_count,mean,sample_std,ci95_half_width,ci95_low,ci95_high
id_ood,ood_low,macro,2,3,0.13306863480582348,0.0034606592480090313,0.00859675414539024,0.12447188066043324,0.14166538895121372
id_ood,ood_low,macro,3,3,0.19048443300880832,0.005689071768709842,0.014132437725331135,0.1763519952834772,0.20461687073413945
id_ood,ood_low,macro,4,3,0.24726812328437187,0.007668138384592686,0.019048711739850892,0.22821941154452097,0.26631683502422276
id_ood,ood_low,macro,5,3,0.29459420390719293,0.009154542327027643,0.022741143828102175,0.27185306007909077,0.3173353477352951
id_ood,ood_low,macro,6,3,0.3309450497473377,0.010092246656153759,0.025070530514527036,0.30587451923281067,0.3560155802618647
id_ood,ood_low,macro,7,3,0.36749476330732206,0.011930918117187545,0.02963804363034354,0.3378567196769785,0.3971328069376656
id_ood,ood_low,macro,8,3,0.4058520830072024,0.01444117520579783,0.03587386793027166,0.36997821507693074,0.441725950937474
id_ood,ood_low,macro,9,3,0.44142933445526106,0.015979660868773816,0.03969567818461015,0.4017336562706509,0.48112501263987123
id_ood,ood_low,macro,10,3,0.4793319137998266,0.017436182908905012,0.04331387951245075,0.43601803428737584,0.5226457933122773
id_ood,ood_low,macro,11,3,0.5208359179786997,0.020204121309119194,0.05018981967613947,0.4706460983025602,0.5710257376548391
id_ood,ood_low,macro,12,3,0.5512686134407333,0.023698594916719423,0.05887057334738784,0.4923980400933455,0.6101391867881212
id_ood,ood_low,macro,13,3,0.5773803402298416,0.027821807139645733,0.06911320032378207,0.5082671399060595,0.6464935405536237
id_ood,ood_low,macro,14,3,0.6075136989014212,0.03250385935820312,0.08074406280814064,0.5267696360932805,0.6882577617095618
id_ood,ood_low,macro,15,3,0.6326055758772723,0.03791358010275953,0.09418255411956476,0.5384230217577075,0.7267881299968371
id_ood,ood_low,macro,16,3,0.6586375599787905,0.04478955203199512,0.11126341529370387,0.5473741446850866,0.7699009752724943
id_ood,ood_low,macro,17,3,0.6860607293209219,0.05150286651015598,0.1279402129595361,0.5581205163613858,0.8140009422804579
id_ood,ood_low,macro,18,3,0.7053606739036399,0.057306814819284256,0.14235801983111254,0.5630026540725274,0.8477186937347524
id_ood,ood_low,macro,19,3,0.7222647137599054,0.06112905934629114,0.151853001604064,0.5704117121558414,0.8741177153639694
id_ood,ood_low,macro,20,3,0.7421536329232788,0.06534481245354502,0.16232551288109223,0.5798281200421866,0.904479145804371
id_ood,ood_low,macro,21,3,0.7588755216181667,0.07086258130659433,0.17603241057350347,0.5828431110446632,0.9349079321916702
id_ood,ood_low,macro,22,3,0.7751010140172796,0.07605401971539709,0.18892865850287976,0.5861723555143998,0.9640296725201594
id_ood,ood_low,macro,23,3,0.794184443364346,0.08146784973743773,0.20237735782547037,0.5918070855388756,0.9965618011898164
id_ood,ood_low,macro,24,3,0.8073613648028934,0.08695783125533854,0.21601522795073108,0.5913461368521624,1.0233765927536245
id_ood,ood_low,macro,25,3,0.8180527869198059,0.09054803888116765,0.22493379810695627,0.5931189888128496,1.0429865850267621
id_ood,ood_low,macro,26,3,0.8298483206068769,0.090058388008971,0.22371743790975618,0.6061308826971207,1.053565758516633
id_ood,ood_low,macro,27,3,0.8367630604630202,0.08870252345674633,0.22034928364359113,0.6164137768194291,1.0571123441066113
id_ood,ood_low,macro,28,3,0.8435082371328391,0.08889018023034248,0.22081544891174099,0.6226927882210981,1.0643236860445802
id_ood,ood_low,macro,29,3,0.8535422452427203,0.0888634429986487,0.22074902994618348,0.6327932152965368,1.0742912751889038
id_ood,ood_low,micro,1,3,0.07600319566010356,0.0006765574650939961,0.001680661913185376,0.07432253374691819,0.07768385757328894
id_ood,ood_low,micro,2,3,0.13306863480582345,0.0034606592480090222,0.008596754145390217,0.12447188066043324,0.14166538895121367
id_ood,ood_low,micro,3,3,0.19048443300880832,0.005689071768709816,0.01413243772533107,0.17635199528347725,0.2046168707341394
id_ood,ood_low,micro,4,3,0.24726812328437187,0.007668138384592679,0.01904871173985087,0.228219411544521,0.26631683502422276
id_ood,ood_low,micro,5,3,0.29459420390719293,0.009154542327027655,0.022741143828102203,0.2718530600790907,0.31733534773529515
id_ood,ood_low,micro,6,3,0.3309450497473377,0.010092246656153749,0.02507053051452701,0.30587451923281067,0.3560155802618647
id_ood,ood_low,micro,7,3,0.36749476330732206,0.011930918117187545,0.02963804363034354,0.3378567196769785,0.3971328069376656
id_ood,ood_low,micro,8,3,0.4058520830072025,0.014441175205797862,0.03587386793027174,0.36997821507693074,0.44172595093747424
id_ood,ood_low,micro,9,3,0.44142933445526106,0.015979660868773816,0.03969567818461015,0.4017336562706509,0.48112501263987123
id_ood,ood_low,micro,10,3,0.47933191379982665,0.017436182908905026,0.04331387951245078,0.43601803428737584,0.5226457933122775
id_ood,ood_low,micro,11,3,0.5208359179786997,0.020204121309119163,0.050189819676139384,0.47064609830256027,0.571025737654839
id_ood,ood_low,micro,12,3,0.5512686134407333,0.023698594916719388,0.05887057334738776,0.49239804009334553,0.6101391867881211
id_ood,ood_low,micro,13,3,0.5773803402298416,0.02782180713964574,0.06911320032378208,0.5082671399060595,0.6464935405536237
id_ood,ood_low,micro,14,3,0.6075136989014212,0.03250385935820309,0.08074406280814056,0.5267696360932805,0.6882577617095618
id_ood,ood_low,micro,15,3,0.6326055758772723,0.037913580102759435,0.09418255411956453,0.5384230217577077,0.7267881299968368
id_ood,ood_low,micro,16,3,0.6586375599787906,0.04478955203199516,0.11126341529370398,0.5473741446850866,0.7699009752724946
id_ood,ood_low,micro,17,3,0.6860607293209219,0.05150286651015592,0.12794021295953595,0.5581205163613859,0.8140009422804578
id_ood,ood_low,micro,18,3,0.7053606739036398,0.05730681481928423,0.14235801983111246,0.5630026540725273,0.8477186937347523
id_ood,ood_low,micro,19,3,0.7222647137599054,0.06112905934629114,0.151853001604064,0.5704117121558414,0.8741177153639694
id_ood,ood_low,micro,20,3,0.7421536329232788,0.06534481245354502,0.16232551288109223,0.5798281200421866,0.904479145804371
id_ood,ood_low,micro,21,3,0.7588755216181667,0.0708625813065943,0.1760324105735034,0.5828431110446634,0.9349079321916701
id_ood,ood_low,micro,22,3,0.7751010140172796,0.07605401971539705,0.18892865850287965,0.5861723555144,0.9640296725201593
id_ood,ood_low,micro,23,3,0.794184443364346,0.08146784973743773,0.20237735782547037,0.5918070855388756,0.9965618011898164
id_ood,ood_low,micro,24,3,0.8073613648028934,0.08695783125533854,0.21601522795073108,0.5913461368521624,1.0233765927536245
id_ood,ood_low,micro,25,3,0.8180527869198057,0.09054803888116772,0.22493379810695643,0.5931189888128492,1.0429865850267621
id_ood,ood_low,micro,26,3,0.8298483206068767,0.09005838800897097,0.2237174379097561,0.6061308826971207,1.053565758516633
id_ood,ood_low,micro,27,3,0.8367630604630202,0.0887025234567464,0.22034928364359133,0.6164137768194289,1.0571123441066115
id_ood,ood_low,micro,28,3,0.8435082371328391,0.08889018023034248,0.22081544891174099,0.6226927882210981,1.0643236860445802
id_ood,ood_low,micro,29,3,0.8535422452427204,0.08886344299864882,0.22074902994618376,0.6327932152965366,1.0742912751889042
