model_seed,split,condition,pde,nRMSE_1,nRMSE_2,nRMSE_3,nRMSE_4,nRMSE_5,nRMSE_6,nRMSE_7,nRMSE_8,nRMSE_9,nRMSE_10,nRMSE_11,nRMSE_12,nRMSE_13,nRMSE_14,nRMSE_15,nRMSE_16,nRMSE_17,nRMSE_18,nRMSE_19,nRMSE_20,nRMSE_21,nRMSE_22,nRMSE_23,nRMSE_24,nRMSE_25,nRMSE_26,nRMSE_27,nRMSE_28,nRMSE_29
42,full_test,all,sh,0.06277762949466706,0.12348999261856079,0.18461110115051269,0.244926860332489,0.30214890241622927,0.3542095351219177,0.4014693546295166,0.4452930998802185,0.48623894929885864,0.5241686916351318,0.5589815020561218,0.5904639422893524,0.617972457408905,0.6412067484855651,0.6602216601371765,0.6748476660251618,0.6848304843902588,0.6904088079929351,0.6924606060981751,0.6921619296073913,0.6906631112098693,0.6888744807243348,0.6874569416046142,0.6867653703689576,0.6869386219978333,0.6879671788215638,0.6897336769104004,0.6920885968208313,0.694898829460144
42,full_test,all,decay_turb,0.23890254497528077,0.4036364006996155,0.518730788230896,0.6021309089660645,0.657098708152771,0.6958195090293884,0.728384075164795,0.7559152674674988,0.7844077038764954,0.8158250403404236,0.8479067659378052,0.877342882156372,0.9084251117706299,0.94240234375,0.97423823595047,1.0033634662628175,1.0323363304138184,1.0604933428764343,1.0882053256034852,1.115956585407257,1.141525511741638,1.1651944231987,1.184967885017395,1.2037462759017945,1.2212635850906373,1.2370272636413575,1.2522249269485473,1.2667040967941283,1.2807506370544433
42,full_test,all,kolm_flow,0.07962081760168076,0.10228104293346404,0.13108703136444091,0.16895357966423036,0.21464252591133118,0.2650990581512451,0.31824451208114624,0.3701141119003296,0.42092291355133055,0.4729873991012573,0.5254925632476807,0.5765345501899719,0.6252189588546753,0.6749433422088623,0.7207510399818421,0.7579228162765503,0.7947357702255249,0.8397690725326538,0.889695897102356,0.9386705112457275,0.9882355403900146,1.0351537132263184,1.0732719898223877,1.1056060886383057,1.1291252994537353,1.1461111211776733,1.1628337001800537,1.1760597658157348,1.1864130783081055
42,id_ood,all,diff,0.06534479268723065,0.11852326989173889,0.15443827853434616,0.17736156160632768,0.19349384597606128,0.20661044203572804,0.218254830274317,0.22893978324201372,0.2388337171740002,0.24801916049586403,0.25656867937909233,0.26455846511655384,0.272065927584966,0.27916481842597324,0.2859217690096961,0.29239429119560456,0.2986304180489646,0.3046690978937679,0.3105410560965538,0.3162703886628151,0.32187550514936447,0.3273705906338162,0.3327663954761293,0.338071297440264,0.34329186545477974,0.3484334689047601,0.3535007569524977,0.35849761631753707,0.36342786583635545
42,id_ood,id,diff,0.03439504839479923,0.06605914607644081,0.0832474132378896,0.09104745214184125,0.09710537393887837,0.10443839430809021,0.11338297774394353,0.12340698142846425,0.13390006373325983,0.14442590127388635,0.15473535656929016,0.16471360623836517,0.17432773609956106,0.18359012405077615,0.1925347795089086,0.20120360453923544,0.20963884393374124,0.21787910660107931,0.22595789035161337,0.2339031845331192,0.24173777302106222,0.2494798551003138,0.25714385012785596,0.2647409687439601,0.2722797095775604,0.2797666092713674,0.28720654050509137,0.2946031093597412,0.30195878942807514
42,id_ood,ood_low,diff,0.11697401106357574,0.22717039535442987,0.3012902985016505,0.3472415308157603,0.3771589547395706,0.3992324024438858,0.41736005743344623,0.43323996663093567,0.44767633080482483,0.4610925614833832,0.47373275955518085,0.4857487877209981,0.49724124868710834,0.5082807640234629,0.5189193288485209,0.529197116692861,0.5391462643941244,0.5487934152285258,0.5581610004107157,0.5672684113184611,0.5761323074499766,0.5847674608230591,0.593186597029368,0.6014010906219482,0.6094209551811218,0.6172549724578857,0.6249112486839294,0.6323968569437662,0.6397184133529663
42,id_ood,ood_high,diff,0.04466530680656433,0.06234026700258255,0.07877711641291778,0.09379573538899422,0.10621720179915428,0.11616050451993942,0.12402140349149704,0.13017240166664124,0.13492470482985178,0.13853903114795685,0.14123787730932236,0.14321298152208328,0.14462874084711075,0.1456235647201538,0.1463112011551857,0.14678219705820084,0.1471062128742536,0.14733473459879556,0.14750428001085916,0.14763958007097244,0.14775646229585013,0.14786443362633386,0.14796867469946542,0.14807176341613135,0.1481749415397644,0.14827889452377954,0.1483844369649887,0.1484928751985232,0.1486063947280248
42,id_ood,all,hyp,0.10607931887110074,0.1678039307395617,0.21278217103746203,0.2500591029723485,0.28355835047033096,0.31526096496317124,0.3463333514001634,0.37759112815062207,0.4096934431129032,0.4432208206918504,0.47870176699426437,0.5166102581553988,0.557352238231235,0.6012534002463022,0.6485588517453935,0.6994407375653585,0.7540139158566793,0.8123480147785611,0.8744725849893358,0.9403742154439291,1.009995910856459,1.083231012026469,1.1599302623007033,1.239911241663827,1.3229570322566562,1.4088256888919406,1.4972367154227362,1.5878838631841872,1.6804471810658772
42,id_ood,id,hyp,0.10557957366108894,0.16454724222421646,0.20559863497813544,0.23774935801823935,0.26506294310092926,0.289956400791804,0.314119095603625,0.3388328750928243,0.3651200185219447,0.39381980895996094,0.4256217877070109,0.4610705574353536,0.5005634526411692,0.5443588197231293,0.5925967395305634,0.6453265647093455,0.7025377750396729,0.7641871074835459,0.8302043974399567,0.9004780749479929,0.974847545226415,1.0530985097090404,1.134981522957484,1.2202290097872417,1.3085398475329082,1.3996033469835918,1.4931016167004902,1.5886998375256856,1.686054766178131
42,id_ood,ood_low,hyp,0.09951430186629295,0.15898906687895456,0.20602420220772424,0.24879293143749237,0.2902744561433792,0.3316333740949631,0.37336736420790356,0.41574283440907794,0.4589412808418274,0.5030972063541412,0.5483136475086212,0.5946713586648306,0.6422360241413116,0.6910642286141714,0.7412016987800598,0.792673647403717,0.8454798857371012,0.8995929658412933,0.9549602071444193,1.0115172564983368,1.069205492734909,1.1279761791229248,1.1877811551094055,1.2485560774803162,1.3102140426635742,1.3726401329040527,1.4356916745503743,1.4992029468218486,1.5629897316296895
