split,condition,pde,step,model_seed_count,mean,sample_std,ci95_half_width,ci95_low,ci95_high
id_ood,id,fisher,25,3,0.3834016289975908,0.04749401718936443,0.11798167918115654,0.26541994981643424,0.5013833081787473
id_ood,id,fisher,26,3,0.3808631698290507,0.04496992910346133,0.11171149677926262,0.2691516730497881,0.49257466660831334
id_ood,id,fisher,27,3,0.3778859989510642,0.04286279882155456,0.10647709498247179,0.2714089039685924,0.48436309393353594
id_ood,id,fisher,28,3,0.37439321809344817,0.04105822798767816,0.10199429252057023,0.2723989255728779,0.4763875106140184
id_ood,id,fisher,29,3,0.3703482647736867,0.039390898266589966,0.09785241588254423,0.2724958488911425,0.46820068065623094
id_ood,id,gs_alpha,1,3,0.0337593752062983,0.004851338036561737,0.012051391768922469,0.02170798343737583,0.04581076697522077
id_ood,id,gs_alpha,2,3,0.06377944143282042,0.014454927795120805,0.03590803125604266,0.027871410176777765,0.09968747268886308
id_ood,id,gs_alpha,3,3,0.09438307500547832,0.028568744435799924,0.07096869542944853,0.023414379576029792,0.16535177043492685
id_ood,id,gs_alpha,4,3,0.12468577755822075,0.04656155504645925,0.11566531480721495,0.009020462751005792,0.2403510923654357
id_ood,id,gs_alpha,5,3,0.1548540997836325,0.0659281427719354,0.16377458572339512,-0.008920485939762635,0.3186286855070276
id_ood,id,gs_alpha,6,3,0.18648881796333527,0.08252921752612706,0.2050139415753579,-0.01852512361202263,0.3915027595386932
id_ood,id,gs_alpha,7,3,0.21768852985567513,0.09596155160305238,0.23838170921226365,-0.020693179356588515,0.45607023906793875
id_ood,id,gs_alpha,8,3,0.2515567806031969,0.1045843841894353,0.25980201282194165,-0.008245232218744736,0.5113587934251386
id_ood,id,gs_alpha,9,3,0.2883186605241564,0.1068047085315631,0.2653176042524702,0.023001056271686193,0.5536362647766266
id_ood,id,gs_alpha,10,3,0.32390950785742867,0.10567073335678487,0.2625006537566498,0.06140885410077884,0.5864101616140784
id_ood,id,gs_alpha,11,3,0.3571019536919064,0.10119488262679487,0.2513820241662542,0.10571992952565218,0.6084839778581606
id_ood,id,gs_alpha,12,3,0.38679494460423786,0.09592675800116925,0.2382952771136992,0.14849966749053867,0.625090221717937
id_ood,id,gs_alpha,13,3,0.4151903821362389,0.09181908467296725,0.22809125089168808,0.1870991312445508,0.643281633027927
id_ood,id,gs_alpha,14,3,0.44558470116721266,0.08999194094405542,0.22355237424996632,0.22203232691724634,0.669137075417179
id_ood,id,gs_alpha,15,3,0.4796611501110924,0.09060795152925391,0.22508262937547635,0.25457852073561604,0.7047437794865687
id_ood,id,gs_alpha,16,3,0.5154540340105692,0.09183111114538924,0.2281211263053705,0.2873329077051987,0.7435751603159397
id_ood,id,gs_alpha,17,3,0.5493287477228377,0.09407968466482028,0.2337068925825631,0.3156218551402746,0.7830356403054008
id_ood,id,gs_alpha,18,3,0.5829121006859673,0.09579788875352307,0.23797514815574042,0.34493695253022694,0.8208872488417077
id_ood,id,gs_alpha,19,3,0.615884307358,0.09527406229608013,0.23667389109840994,0.37921041625959007,0.85255819845641
id_ood,id,gs_alpha,20,3,0.6451772385173374,0.09477466633886389,0.2354333227680088,0.40974391574932867,0.8806105612853462
id_ood,id,gs_alpha,21,3,0.672533220714993,0.09455430883343334,0.23488592437870834,0.43764729633628463,0.9074191450937014
id_ood,id,gs_alpha,22,3,0.7009367479218377,0.09571298543586657,0.2377642366224998,0.4631725112993379,0.9387009845443375
id_ood,id,gs_alpha,23,3,0.7323926753467983,0.09677979109627934,0.240414328794607,0.4919783465521913,0.9728070041414053
id_ood,id,gs_alpha,24,3,0.7639823291036817,0.09810566942670333,0.24370799315636502,0.5202743359473166,1.0076903222600466
id_ood,id,gs_alpha,25,3,0.7949304779370626,0.0983034457417117,0.24419929675896224,0.5507311811781004,1.0391297746960249
id_ood,id,gs_alpha,26,3,0.8251893785264758,0.09425503207196666,0.23414247968930765,0.5910468988371681,1.0593318582157834
id_ood,id,gs_alpha,27,3,0.8530527816878424,0.08968193894857082,0.22278228660227473,0.6302704950855677,1.0758350682901172
id_ood,id,gs_alpha,28,3,0.8812639117240906,0.08541931511134558,0.21219334197734882,0.6690705697467417,1.0934572537014393
id_ood,id,gs_alpha,29,3,0.9110162854194641,0.08052542471503844,0.20003624428686015,0.7109800411326039,1.1110525297063243
id_ood,id,gs_beta,1,3,0.10470293213923772,0.006925119860983125,0.0172029514048462,0.08749998073439152,0.12190588354408391
id_ood,id,gs_beta,2,3,0.23832650482654572,0.01434020644039246,0.035623047612422416,0.2027034572141233,0.2739495524389681
id_ood,id,gs_beta,3,3,0.49597151080767315,0.03037129791071639,0.07544648649387962,0.4205250243137935,0.5714179973015527
id_ood,id,gs_beta,4,3,0.8853340281380547,0.05072043237712402,0.12599653882273482,0.75933748931532,1.0113305669607895
id_ood,id,gs_beta,5,3,1.2082685563299391,0.057175004268321075,0.14203058427066237,1.0662379720592767,1.3502991406006015
id_ood,id,gs_beta,6,3,1.3080861568450928,0.057123817822779914,0.1419034300909647,1.166182726754128,1.4499895869360575
id_ood,id,gs_beta,7,3,1.2627069155375164,0.05666744341432494,0.140769733212258,1.1219371823252584,1.4034766487497743
id_ood,id,gs_beta,8,3,1.250413629743788,0.0597647864279665,0.14846395979857607,1.101949669945212,1.398877589542364
id_ood,id,gs_beta,9,3,1.286466161410014,0.06751934102659936,0.1677273413146282,1.1187388200953858,1.454193502724642
id_ood,id,gs_beta,10,3,1.3153469297620985,0.06744034176829625,0.16753109627787954,1.147815833484219,1.482878026039978
id_ood,id,gs_beta,11,3,1.2694162130355835,0.07734348967832684,0.19213187946592314,1.0772843335696605,1.4615480925015065
id_ood,id,gs_beta,12,3,1.1810149086846247,0.09401454436223065,0.2335450751003474,0.9474698335842773,1.414559983784972
id_ood,id,gs_beta,13,3,1.161079188187917,0.11294294935541237,0.28056583976661065,0.8805133484213064,1.4416450279545276
id_ood,id,gs_beta,14,3,1.076624830563863,0.11429839573074148,0.2839329552237792,0.7926918753400838,1.3605577857876423
id_ood,id,gs_beta,15,3,1.0586334268252056,0.10574568494012304,0.26268684381137325,0.7959465830138324,1.3213202706365788
id_ood,id,gs_beta,16,3,1.1366109053293865,0.0901576334140626,0.22396397716325914,0.9126469281661274,1.3605748824926456
id_ood,id,gs_beta,17,3,1.1347143451372783,0.0894560722644411,0.22222120265440704,0.9124931424828713,1.3569355477916853
id_ood,id,gs_beta,18,3,1.093094613817003,0.0789193456525604,0.19604652271975526,0.8970480910972478,1.2891411365367582
id_ood,id,gs_beta,19,3,1.0884964731004503,0.08857725219750724,0.22003809258432075,0.8684583805161296,1.3085345656847711
id_ood,id,gs_beta,20,3,1.0567763712671068,0.09581972689003962,0.23802939709421486,0.8187469741728919,1.2948057683613217
id_ood,id,gs_beta,21,3,1.0423874192767675,0.08215671942950335,0.2040886050059912,0.8382988142707762,1.2464760242827586
id_ood,id,gs_beta,22,3,1.051044119728936,0.07616846371773278,0.18921295316496195,0.861831166563974,1.240257072893898
id_ood,id,gs_beta,23,3,1.0299846331278484,0.08906746889047402,0.221255858358234,0.8087287747696144,1.2512404914860824
id_ood,id,gs_beta,24,3,1.006577644083235,0.08480725089236199,0.21067289016897753,0.7959047539142575,1.2172505342522126
id_ood,id,gs_beta,25,3,0.9467103481292725,0.05620568012989285,0.13962264962351276,0.8070876985057597,1.0863329977527851
id_ood,id,gs_beta,26,3,1.0041237142350938,0.05113005466555452,0.12701409699698588,0.877109617238108,1.1311378112320798
id_ood,id,gs_beta,27,3,1.0752570960256789,0.05101441320270017,0.12672682767807097,0.9485302683476079,1.2019839237037497
id_ood,id,gs_beta,28,3,1.032631840970781,0.08778367373348005,0.21806673439462232,0.8145651065761588,1.2506985753654034
id_ood,id,gs_beta,29,3,1.0148966047498915,0.07297672684231973,0.1812842392268625,0.833612365523029,1.196180843976754
id_ood,id,gs_delta,1,3,0.02310825635989507,0.0015739351421206404,0.003909871642342545,0.019198384717552523,0.027018128002237615
id_ood,id,gs_delta,2,3,0.040499899122450084,0.0017155619260239157,0.004261692077226226,0.03623820704522386,0.04476159119967631
id_ood,id,gs_delta,3,3,0.0705923955473635,0.0019163885195370158,0.00476057299168829,0.06583182255567521,0.0753529685390518
id_ood,id,gs_delta,4,3,0.09683424192998143,0.004208445863762473,0.010454359077902497,0.08637988285207893,0.10728860100788393
id_ood,id,gs_delta,5,3,0.13569868355989456,0.004756072737801908,0.011814739647654948,0.12388394391223961,0.1475134232075495
id_ood,id,gs_delta,6,3,0.18596296343538496,0.004307210291540679,0.01069970351752274,0.1752632599178622,0.1966626669529077
id_ood,id,gs_delta,7,3,0.26796554194556343,0.009168167689401858,0.022774991104611807,0.24519055084095162,0.2907405330501752
id_ood,id,gs_delta,8,3,0.4427136447694566,0.03093867480632828,0.07685592883702749,0.3658577159324291,0.5195695736064841
id_ood,id,gs_delta,9,3,0.6404716306262546,0.03406114131953047,0.08461256565605449,0.5558590649702001,0.725084196282309
id_ood,id,gs_delta,10,3,0.8073987364768982,0.024980958348887375,0.06205614070936637,0.7453425957675318,0.8694548771862646
id_ood,id,gs_delta,11,3,0.9305925435490078,0.016614919460787053,0.041273748009724096,0.8893187955392837,0.9718662915587318
id_ood,id,gs_delta,12,3,1.011311736371782,0.00881412151843938,0.021895491659634007,0.9894162447121481,1.0332072280314162
id_ood,id,gs_delta,13,3,1.0795085032780964,0.006628860178793004,0.016467001555855672,1.0630415017222408,1.0959755048339521
id_ood,id,gs_delta,14,3,1.1219288110733032,0.008039081149188792,0.019970184650273583,1.1019586264230297,1.1418989957235768
id_ood,id,gs_delta,15,3,1.1568031973308985,0.010742482597126488,0.026685806137012838,1.1301173911938858,1.1834890034679113
id_ood,id,gs_delta,16,3,1.1803601053025987,0.01585388878765668,0.03938324301482563,1.1409768622877732,1.2197433483174243
id_ood,id,gs_delta,17,3,1.1811481184429593,0.017531309004646552,0.04355018583425096,1.1375979326087085,1.2246983042772102
id_ood,id,gs_delta,18,3,1.167072852452596,0.013955431758180615,0.034667214313825065,1.1324056381387708,1.201740066766421
id_ood,id,gs_delta,19,3,1.1432664659288194,0.015222937911418962,0.037815874148921014,1.1054505917798985,1.1810823400777404
id_ood,id,gs_delta,20,3,1.1223222679562037,0.013482099545224219,0.03349139191344842,1.0888308760427552,1.1558136598696522
id_ood,id,gs_delta,21,3,1.0973111655977037,0.0071437300139780705,0.017746009130065722,1.079565156467638,1.1150571747277693
id_ood,id,gs_delta,22,3,1.0778736803266737,0.004597690070171074,0.011421295290110448,1.0664523850365633,1.0892949756167842
id_ood,id,gs_delta,23,3,1.0595804121759202,0.00731680296518186,0.01817594617502965,1.0414044660008905,1.07775635835095
id_ood,id,gs_delta,24,3,1.041959736082289,0.008005929538625563,0.019887831484269224,1.0220719045980198,1.0618475675665582
id_ood,id,gs_delta,25,3,1.0297855734825134,0.008704878065616152,0.021624115878717376,1.008161457603796,1.0514096893612308
id_ood,id,gs_delta,26,3,1.025466071234809,0.010459044193485395,0.025981706109578413,0.9994843651252305,1.0514477773443873
id_ood,id,gs_delta,27,3,1.0235212312804327,0.010551585435402711,0.026211591298514577,0.9973096399819181,1.0497328225789473
id_ood,id,gs_delta,28,3,1.022511899471283,0.010172381219567974,0.025269595805516472,0.9972423036657665,1.0477814952767994
id_ood,id,gs_delta,29,3,1.0230903029441833,0.010347630110889995,0.025704938185386543,0.9973853647587968,1.0487952411295698
id_ood,id,gs_epsilon,1,3,0.018038509206639394,0.0009207793999431179,0.0022873428315731935,0.0157511663750662,0.020325852038212588
id_ood,id,gs_epsilon,2,3,0.028165428174866572,0.001536851078537228,0.0038177497214911854,0.024347678453375387,0.03198317789635776
id_ood,id,gs_epsilon,3,3,0.03916467560662163,0.002825866557367598,0.007019841683443936,0.0321448339231777,0.04618451729006556
id_ood,id,gs_epsilon,4,3,0.05237251354588402,0.00542605069069171,0.013479057146449166,0.03889345639943485,0.06585157069233319
id_ood,id,gs_epsilon,5,3,0.06712732546859317,0.009060085405331562,0.022506499826784,0.044620825641809164,0.08963382529537717
id_ood,id,gs_epsilon,6,3,0.08183754235506058,0.012169407947420902,0.030230485211487815,0.05160705714357276,0.11206802756654839
id_ood,id,gs_epsilon,7,3,0.09793781323565377,0.016129996464009172,0.04006913250614811,0.05786868072950566,0.1380069457418019
id_ood,id,gs_epsilon,8,3,0.11551493737432693,0.023797854700623414,0.05911714831984088,0.05639778905448605,0.1746320856941678
id_ood,id,gs_epsilon,9,3,0.1341396247347196,0.03255878257039904,0.0808804996308053,0.0532591251039143,0.21502012436552492
id_ood,id,gs_epsilon,10,3,0.15239371110995611,0.040256361616106975,0.10000234602719053,0.05239136508276558,0.25239605713714663
id_ood,id,gs_epsilon,11,3,0.1698776400751538,0.04511156058836739,0.11206332889208462,0.05781431118306918,0.2819409689672384
id_ood,id,gs_epsilon,12,3,0.18702511489391327,0.045580665826939454,0.11322865090598667,0.0737964639879266,0.30025376579989993
id_ood,id,gs_epsilon,13,3,0.20552080372969309,0.043657662779547385,0.10845164651620842,0.09706915721348466,0.3139724502459015
id_ood,id,gs_epsilon,14,3,0.22547394037246704,0.04188461908609658,0.10404716181278077,0.12142677855968627,0.3295211021852478
id_ood,id,gs_epsilon,15,3,0.24547277887662253,0.04017429713337771,0.09979848655085001,0.1456742923257725,0.34527126542747255
id_ood,id,gs_epsilon,16,3,0.2639768189854092,0.03853702166560209,0.09573126881687534,0.16824555016853388,0.3597080878022845
id_ood,id,gs_epsilon,17,3,0.2811514122618569,0.03828092692181751,0.0950950942060669,0.18605631805579,0.3762465064679238
id_ood,id,gs_epsilon,18,3,0.29797829356458455,0.039182080485394975,0.09733368375740015,0.2006446098071844,0.3953119773219847
id_ood,id,gs_epsilon,19,3,0.31494372255272335,0.04025407441161514,0.09999666429625795,0.2149470582564654,0.41494038684898127
id_ood,id,gs_epsilon,20,3,0.33294329709476894,0.04246342614171109,0.10548499824744213,0.22745829884732682,0.43842829534221106
id_ood,id,gs_epsilon,21,3,0.35189064012633436,0.0451140337905435,0.112069472666879,0.23982116745945536,0.46396011279321336
id_ood,id,gs_epsilon,22,3,0.37177958091100055,0.04568122780394021,0.11347846070541932,0.2583011202055812,0.4852580416164199
id_ood,id,gs_epsilon,23,3,0.3930678599410587,0.0441636907602496,0.10970868970625608,0.2833591702348026,0.5027765496473148
id_ood,id,gs_epsilon,24,3,0.41475675172275966,0.04478747680370511,0.11125826014084825,0.30349849158191144,0.5260150118636079
id_ood,id,gs_epsilon,25,3,0.43662199709150523,0.04690112463763113,0.11650885243439821,0.32011314465710705,0.5531308495259034
id_ood,id,gs_epsilon,26,3,0.4576481282711029,0.04882042098239094,0.12127664886438153,0.3363714794067214,0.5789247771354844
id_ood,id,gs_epsilon,27,3,0.47736049360699123,0.04959483013974806,0.1232003878564733,0.35416010575051793,0.6005608814634645
id_ood,id,gs_epsilon,28,3,0.495704452196757,0.04956566897312573,0.12312794750274904,0.372576504694008,0.6188323996995061
id_ood,id,gs_epsilon,29,3,0.5128932595252991,0.04886327428278381,0.1213831023639591,0.39151015716133997,0.6342763618892582
id_ood,id,gs_gamma,1,3,0.04501639430721601,0.002034818762705317,0.005054770024950785,0.039961624282265226,0.050071164332166795
id_ood,id,gs_gamma,2,3,0.09040186057488124,0.007572967846557471,0.018812295017272974,0.07158956555760826,0.10921415559215422
id_ood,id,gs_gamma,3,3,0.1562170796096325,0.015992765887914026,0.03972823285686916,0.11648884675276333,0.19594531246650165
id_ood,id,gs_gamma,4,3,0.18200085394912294,0.02624204454071944,0.06518885247622519,0.11681200147289775,0.24718970642534813
id_ood,id,gs_gamma,5,3,0.23253026521868178,0.02601430237302884,0.06462310956891622,0.16790715564976555,0.297153374787598
id_ood,id,gs_gamma,6,3,0.3121842352880372,0.02105315265250335,0.05229893045467195,0.25988530483336525,0.3644831657427091
id_ood,id,gs_gamma,7,3,0.3613625483380423,0.018629336475629282,0.0462778372834232,0.3150847110546191,0.40764038562146554
id_ood,id,gs_gamma,8,3,0.42818760209613377,0.00902042432560292,0.022407976242942565,0.4057796258531912,0.4505955783390763
id_ood,id,gs_gamma,9,3,0.47872469822565716,0.005199505492714517,0.01291628767674505,0.4658084105489121,0.49164098590240224
id_ood,id,gs_gamma,10,3,0.49884063998858136,0.013015480311699093,0.03233224547843499,0.46650839451014636,0.5311728854670164
id_ood,id,gs_gamma,11,3,0.5684988035096062,0.006159968170637099,0.015302209235671679,0.5531965942739345,0.583801012745278
id_ood,id,gs_gamma,12,3,0.6066080199347602,0.012317621259665571,0.03059866748981366,0.5760093524449466,0.6372066874245739
id_ood,id,gs_gamma,13,3,0.6420132252905104,0.01471447595625388,0.036552784631120785,0.6054604406593896,0.6785660099216312
id_ood,id,gs_gamma,14,3,0.6833191083537208,0.013454814752523655,0.0334236127309445,0.6498954956227763,0.7167427210846653
id_ood,id,gs_gamma,15,3,0.7053039206398858,0.010349112767178054,0.025708621307785225,0.6795952993321006,0.731012541947671
id_ood,id,gs_gamma,16,3,0.7494606044557358,0.007557711235108526,0.018774395493419596,0.7306862089623162,0.7682349999491555
id_ood,id,gs_gamma,17,3,0.7686156299379135,0.006679002667395174,0.016591562402751787,0.7520240675351617,0.7852071923406654
id_ood,id,gs_gamma,18,3,0.7981334659788343,0.017784045277814534,0.04417801754154699,0.7539554484372872,0.8423114835203813
id_ood,id,gs_gamma,19,3,0.8458142413033379,0.004961105633672562,0.012324069596430304,0.8334901717069076,0.8581383108997682
id_ood,id,gs_gamma,20,3,0.8543390300538803,0.011908778917220631,0.02958304680879843,0.8247559832450819,0.8839220768626788
id_ood,id,gs_gamma,21,3,0.8883587651782565,0.02426870202259275,0.06028679790880707,0.8280719672694494,0.9486455630870636
id_ood,id,gs_gamma,22,3,0.9057912760310702,0.01077077297937498,0.026756083342435275,0.879035192688635,0.9325473593735055
id_ood,id,gs_gamma,23,3,0.9071358839670817,0.01645915308191452,0.04088680287374885,0.8662490810933328,0.9480226868408306
id_ood,id,gs_gamma,24,3,0.9209669497278,0.027863702515132337,0.069217274205975,0.851749675521825,0.990184223933775
id_ood,id,gs_gamma,25,3,0.941926744249132,0.022009815443610213,0.05467541257145939,0.8872513316776727,0.9966021568205914
id_ood,id,gs_gamma,26,3,0.9495426681306628,0.0179351184140618,0.04455330401652657,0.9049893641141362,0.9940959721471894
id_ood,id,gs_gamma,27,3,0.9632918503549365,0.025063355698440964,0.06226082707273817,0.9010310232821983,1.0255526774276746
id_ood,id,gs_gamma,28,3,0.988817228211297,0.02695107327692387,0.06695017749852347,0.9218670507127735,1.0557674057098205
id_ood,id,gs_gamma,29,3,0.989070475101471,0.015955546704619607,0.039635775280048094,0.9494346998214228,1.028706250381519
id_ood,id,gs_iota,1,3,0.05208096653223038,0.002757100562939643,0.0068490174834015555,0.04523194904882882,0.05892998401563193
id_ood,id,gs_iota,2,3,0.06822402195798026,0.0022835178625034472,0.005672572837630022,0.06255144912035024,0.07389659479561028
id_ood,id,gs_iota,3,3,0.07826782680220074,0.0022415153230207745,0.005568232745313126,0.07269959405688761,0.08383605954751386
id_ood,id,gs_iota,4,3,0.08993641452656852,0.003814895364481633,0.009476725441172906,0.08045968908539561,0.09941313996774143
id_ood,id,gs_iota,5,3,0.11026004370715882,0.0046133242618119396,0.011460132775157774,0.09879991093200105,0.12172017648231659
id_ood,id,gs_iota,6,3,0.12685181366072762,0.006047064559414585,0.015021741117244513,0.11183007254348311,0.14187355477797214
id_ood,id,gs_iota,7,3,0.15760734511746302,0.010309855591895657,0.02561110107821064,0.1319962440392524,0.18321844619567365
id_ood,id,gs_iota,8,3,0.1976813425620397,0.016109989454367035,0.040019432338997345,0.15766191022304235,0.23770077490103705
id_ood,id,gs_iota,9,3,0.2437468022108078,0.03416883416016279,0.08488008950275143,0.15886671270805636,0.32862689171355924
id_ood,id,gs_iota,10,3,0.3004409538375007,0.043188533217365314,0.10728626407910946,0.19315468975839123,0.40772721791661015
id_ood,id,gs_iota,11,3,0.35376267300711733,0.04708072350127522,0.11695500074455846,0.2368076722625589,0.4707176737516758
id_ood,id,gs_iota,12,3,0.4360154403580559,0.05786761222763413,0.14375111782182906,0.2922643225362268,0.579766558179885
id_ood,id,gs_iota,13,3,0.49903146425882977,0.057580913340695886,0.14303891830487775,0.355992545953952,0.6420703825637075
id_ood,id,gs_iota,14,3,0.5441601177056631,0.049637206447690006,0.12330565644111532,0.42085446126454773,0.6674657741467784
id_ood,id,gs_iota,15,3,0.6134328312344022,0.04697384177702211,0.1166894918226477,0.49674333941175447,0.7301223230570499
id_ood,id,gs_iota,16,3,0.6637037131521436,0.04405779537948187,0.10944563099739407,0.5542580821547496,0.7731493441495376
id_ood,id,gs_iota,17,3,0.6848707728915744,0.03649263153217643,0.0906527221889653,0.5942180507026091,0.7755234950805396
id_ood,id,gs_iota,18,3,0.7048295272721186,0.031797992644634815,0.07899059268551807,0.6258389345866004,0.7838201199576367
id_ood,id,gs_iota,19,3,0.7299393150541517,0.035573303751877214,0.08836898538049259,0.641570329673659,0.8183083004346443
id_ood,id,gs_iota,20,3,0.736693647172716,0.03889566964981408,0.09662219979968854,0.6400714473730275,0.8333158469724046
id_ood,id,gs_iota,21,3,0.7357583045959473,0.040238388938358106,0.09995769942061399,0.6358006051753333,0.8357160040165612
id_ood,id,gs_iota,22,3,0.7439196374681262,0.04111442936817325,0.1021339044893088,0.6417857329788174,0.846053541957435
id_ood,id,gs_iota,23,3,0.7486397955152723,0.04373003288037871,0.10863142381288447,0.6400083717023878,0.8572712193281568
id_ood,id,gs_iota,24,3,0.7453997797436184,0.04539903411290932,0.11277745271552016,0.6326223270280982,0.8581772324591386
id_ood,id,gs_iota,25,3,0.745526287290785,0.04739474388257183,0.11773507061598593,0.627791216674799,0.8632613579067709
id_ood,id,gs_iota,26,3,0.7492241064707438,0.04870163586906777,0.12098157028478455,0.6282425361859593,0.8702056767555283
id_ood,id,gs_iota,27,3,0.7542534470558167,0.04953690913706488,0.1230565041094074,0.6311969429464093,0.877309951165224
id_ood,id,gs_iota,28,3,0.7596278323067559,0.050572519024573714,0.12562910168559774,0.6339987306211582,0.8852569339923536
id_ood,id,gs_iota,29,3,0.7649828791618347,0.0518674789681263,0.12884596051654296,0.6361369186452918,0.8938288396783777
id_ood,id,gs_kappa,1,3,0.03409735858440399,0.0018118945388207592,0.004500995553543342,0.029596363030860648,0.038598354137947335
id_ood,id,gs_kappa,2,3,0.04906819015741348,0.001318893853637963,0.0032763139595771832,0.0457918761978363,0.05234450411699067
id_ood,id,gs_kappa,3,3,0.06281485988034143,0.001369036938201225,0.003400876286922724,0.0594139835934187,0.06621573616726414
id_ood,id,gs_kappa,4,3,0.07808830754624473,0.0025213723793557985,0.00626343621284578,0.07182487133339895,0.0843517437590905
id_ood,id,gs_kappa,5,3,0.0983777584301101,0.001371167135608431,0.0034061679906353714,0.09497159043947473,0.10178392642074546
id_ood,id,gs_kappa,6,3,0.12526348895496794,0.0019862335920737212,0.004934077770354508,0.12032941118461343,0.13019756672532246
id_ood,id,gs_kappa,7,3,0.15193825132317013,0.0049842203559643215,0.01238148974977119,0.13955676157339894,0.1643197410729413
id_ood,id,gs_kappa,8,3,0.17594907681147257,0.007955124920032633,0.019761625815293,0.15618745099617956,0.19571070262676557
id_ood,id,gs_kappa,9,3,0.20294128523932561,0.008882705463182866,0.022065863623189793,0.18087542161613582,0.2250071488625154
id_ood,id,gs_kappa,10,3,0.23620748851034376,0.012145227713895689,0.030170418181509645,0.20603707032883412,0.2663779066918534
id_ood,id,gs_kappa,11,3,0.27391205231348675,0.01516407346950228,0.03766964676887647,0.2362424055446103,0.3115816990823632
id_ood,id,gs_kappa,12,3,0.31967466076215106,0.016389978851379657,0.04071496455899801,0.2789596962031531,0.36038962532114904
id_ood,id,gs_kappa,13,3,0.36984673804707,0.019369757921547617,0.04811714611979484,0.3217295919272752,0.41796388416686486
id_ood,id,gs_kappa,14,3,0.4140846100118425,0.02286181554192306,0.056791898146067096,0.3572927118657754,0.4708765081579096
id_ood,id,gs_kappa,15,3,0.4599464767509036,0.02521541488473357,0.06263856303182103,0.3973079137190826,0.5225850397827246
id_ood,id,gs_kappa,16,3,0.5083379149436951,0.027098842567103376,0.06731725676489239,0.44102065817880265,0.5756551717085875
id_ood,id,gs_kappa,17,3,0.5506221883826786,0.030634865175190974,0.07610122387513571,0.4745209645075429,0.6267234122578144
id_ood,id,gs_kappa,18,3,0.5877460108862983,0.035331066664630054,0.08776723509688482,0.49997877578941347,0.6755132459831831
id_ood,id,gs_kappa,19,3,0.6215256518787808,0.03873590868065869,0.09622533155134876,0.5253003203274321,0.7177509834301296
id_ood,id,gs_kappa,20,3,0.6539150741365221,0.04412255650437651,0.10960650654999823,0.5443085675865238,0.7635215806865203
id_ood,id,gs_kappa,21,3,0.687621017297109,0.0503981333133464,0.12519590356395294,0.5624251137331561,0.8128169208610619
id_ood,id,gs_kappa,22,3,0.7194600701332092,0.05341104456042203,0.1326803900148775,0.5867796801183317,0.8521404601480868
id_ood,id,gs_kappa,23,3,0.7471552822324964,0.054966854211352785,0.1365452354410118,0.6106100467914846,0.8837005176735082
id_ood,id,gs_kappa,24,3,0.7721123364236621,0.05565125897002573,0.13824539111211157,0.6338669453115505,0.9103577275357736
id_ood,id,gs_kappa,25,3,0.7970149914423624,0.05483862557354194,0.13622669784610345,0.660788293596259,0.9332416892884658
id_ood,id,gs_kappa,26,3,0.8185706403520371,0.05236571076968786,0.13008363692397998,0.6884870034280571,0.948654277276017
id_ood,id,gs_kappa,27,3,0.8388302789794073,0.05131360126730374,0.1274700520322491,0.7113602269471582,0.9663003310116565
id_ood,id,gs_kappa,28,3,0.856898996565077,0.051027998128258985,0.12676057450396255,0.7301384220611145,0.9836595710690395
id_ood,id,gs_kappa,29,3,0.8716430200470818,0.04812177835126743,0.11954112435739264,0.7521018956896892,0.9911841444044744
id_ood,id,gs_theta,1,3,0.018169485239519015,0.0021548341422756986,0.005352904755327904,0.012816580484191112,0.023522389994846918
id_ood,id,gs_theta,2,3,0.05767252875698938,0.005765806742968347,0.014323057968694517,0.04334947078829486,0.0719955867256839
id_ood,id,gs_theta,3,3,0.18448831472131944,0.012118991059914194,0.03010524271992488,0.15438307200139456,0.2145935574412443
id_ood,id,gs_theta,4,3,0.30419908463954926,0.013283847707638793,0.03299890704728477,0.2712001775922645,0.337197991686834
id_ood,id,gs_theta,5,3,0.3623395462830861,0.005090341997836898,0.012645110522376454,0.3496944357607097,0.37498465680546256
id_ood,id,gs_theta,6,3,0.3900358511341943,0.007906178715369628,0.01964003670244409,0.37039581443175024,0.4096758878366384
id_ood,id,gs_theta,7,3,0.43986243340704173,0.016445181306525593,0.040852095059605534,0.3990103383474362,0.48071452846664725
id_ood,id,gs_theta,8,3,0.5311200784312354,0.025972490912270423,0.06451924414246414,0.4666008342887713,0.5956393225736996
id_ood,id,gs_theta,9,3,0.6299830807579888,0.03282053586358402,0.0815307308575729,0.5484523499004159,0.7115138116155617
id_ood,id,gs_theta,10,3,0.7225499086909823,0.03364167850704495,0.08357056226489527,0.6389793464260871,0.8061204709558776
id_ood,id,gs_theta,11,3,0.8042414387067159,0.03210028013087937,0.07974151642987909,0.7244999222768369,0.883982955136595
id_ood,id,gs_theta,12,3,0.8745589123831855,0.028757903411606917,0.07143859237476093,0.8031203200084246,0.9459975047579464
id_ood,id,gs_theta,13,3,0.9269433087772794,0.02331591755925418,0.05791995009228725,0.8690233586849921,0.9848632588695666
id_ood,id,gs_theta,14,3,0.9668479561805725,0.022139981993859227,0.0549987642077374,0.9118491919728351,1.02184672038831
id_ood,id,gs_theta,15,3,1.001636524995168,0.021352720901803998,0.053043099239993494,0.9485934257551745,1.0546796242351615
