split,condition,aggregation,step,model_seed_count,mean,sample_std,ci95_half_width,ci95_low,ci95_high
id_ood,ood_low,macro,3,3,0.20181147359749851,0.0077858954559634425,0.019341236521664636,0.18247023707583387,0.22115271011916315
id_ood,ood_low,macro,4,3,0.2615164952730042,0.008983684292114432,0.022316708940223973,0.23919978633278022,0.28383320421322816
id_ood,ood_low,macro,5,3,0.31065563437547167,0.011456705127045351,0.028460033258144026,0.28219560111732767,0.33911566763361567
id_ood,ood_low,macro,6,3,0.3494765889021307,0.01308993274463057,0.03251719557480934,0.31695939332732137,0.38199378447694
id_ood,ood_low,macro,7,3,0.38987646972626644,0.014400393069816478,0.03577255948831591,0.3541039102379505,0.42564902921458236
id_ood,ood_low,macro,8,3,0.4329577646662597,0.017294034975777296,0.0429607644711252,0.3899970001951345,0.47591852913738486
id_ood,ood_low,macro,9,3,0.473067595897352,0.019313348065524583,0.04797701626913536,0.4250905796282166,0.5210446121664873
id_ood,ood_low,macro,10,3,0.5152587393919627,0.02125476366108627,0.0527997599641906,0.46245897942777203,0.5680584993561533
id_ood,ood_low,macro,11,3,0.5597538414100806,0.025525497062423592,0.06340884986315293,0.4963449915469276,0.6231626912732335
id_ood,ood_low,macro,12,3,0.5930383369521378,0.030810993193729975,0.07653875012807887,0.5164995868240589,0.6695770870802167
id_ood,ood_low,macro,13,3,0.621396012312057,0.03590535016933043,0.0891938344081295,0.5322021779039274,0.7105898467201865
id_ood,ood_low,macro,14,3,0.6512030958642367,0.04067143405844921,0.10103344313430843,0.5501696527299283,0.7522365389985451
id_ood,ood_low,macro,15,3,0.6763397961173183,0.04513089120452928,0.11211134880468314,0.5642284473126352,0.7884511449220014
id_ood,ood_low,macro,16,3,0.7037611163519566,0.04933514524274607,0.12255529481066665,0.58120582154129,0.8263164111626232
id_ood,ood_low,macro,17,3,0.7302338320737571,0.05404373570680579,0.13425208195148045,0.5959817501222767,0.8644859140252376
id_ood,ood_low,macro,18,3,0.7480966815469312,0.05765273354168493,0.1432173295746179,0.6048793519723132,0.8913140111215492
id_ood,ood_low,macro,19,3,0.764444530789369,0.05968849999904075,0.1482744538035892,0.6161700769857799,0.9127189845929582
id_ood,ood_low,macro,20,3,0.7810165240289338,0.061610249569195065,0.15304834438329035,0.6279681796456436,0.9340648684122241
id_ood,ood_low,macro,21,3,0.793013401621697,0.06219701292865936,0.15450594537239085,0.6385074562493062,0.9475193469940878
id_ood,ood_low,macro,22,3,0.8063116252811905,0.06420205359198787,0.15948674249769637,0.6468248827834941,0.9657983677788868
id_ood,ood_low,macro,23,3,0.8231291797231225,0.0677997410886316,0.16842389368309096,0.6547052860400315,0.9915530734062135
id_ood,ood_low,macro,24,3,0.8349211994144653,0.07160225441144591,0.17786986042761,0.6570513389868553,1.0127910598420753
id_ood,ood_low,macro,25,3,0.8453448453759836,0.073493665670205,0.1825683864638644,0.6627764589121192,1.027913231839848
id_ood,ood_low,macro,26,3,0.856858057231685,0.07378123910517578,0.18328275847856404,0.6735752987531209,1.040140815710249
id_ood,ood_low,macro,27,3,0.8625761235461514,0.07429702911811091,0.1845640519010245,0.6780120716451269,1.0471401754471759
id_ood,ood_low,macro,28,3,0.8683706853124832,0.07398414291611406,0.18378679948716742,0.6845838858253157,1.0521574847996507
id_ood,ood_low,macro,29,3,0.8773036898156397,0.07321991590492252,0.1818883543483518,0.6954153354672878,1.0591920441639915
id_ood,ood_low,micro,1,3,0.07993306903460738,0.0033195707019592242,0.008246270767456234,0.07168679826715114,0.08817933980206362
id_ood,ood_low,micro,2,3,0.14028319267836076,0.005287147251998312,0.01313400187610337,0.1271491908022574,0.15341719455446412
id_ood,ood_low,micro,3,3,0.20181147359749851,0.007785895455963455,0.019341236521664664,0.18247023707583385,0.22115271011916318
id_ood,ood_low,micro,4,3,0.2615164952730042,0.0089836842921144,0.022316708940223896,0.2391997863327803,0.2838332042132281
id_ood,ood_low,micro,5,3,0.31065563437547167,0.01145670512704532,0.02846003325814395,0.2821956011173277,0.3391156676336156
id_ood,ood_low,micro,6,3,0.34947658890213057,0.013089932744630538,0.032517195574809254,0.3169593933273213,0.3819937844769398
id_ood,ood_low,micro,7,3,0.38987646972626644,0.01440039306981651,0.03577255948831599,0.35410391023795046,0.4256490292145824
id_ood,ood_low,micro,8,3,0.4329577646662597,0.017294034975777316,0.042960764471125255,0.38999700019513445,0.4759185291373849
id_ood,ood_low,micro,9,3,0.473067595897352,0.019313348065524583,0.04797701626913536,0.4250905796282166,0.5210446121664873
id_ood,ood_low,micro,10,3,0.5152587393919627,0.02125476366108633,0.05279975996419076,0.4624589794277719,0.5680584993561534
id_ood,ood_low,micro,11,3,0.5597538414100806,0.025525497062423592,0.06340884986315293,0.4963449915469276,0.6231626912732335
id_ood,ood_low,micro,12,3,0.5930383369521378,0.030810993193729975,0.07653875012807887,0.5164995868240589,0.6695770870802167
id_ood,ood_low,micro,13,3,0.621396012312057,0.03590535016933043,0.0891938344081295,0.5322021779039274,0.7105898467201865
id_ood,ood_low,micro,14,3,0.6512030958642367,0.04067143405844919,0.10103344313430836,0.5501696527299283,0.7522365389985451
id_ood,ood_low,micro,15,3,0.6763397961173183,0.0451308912045293,0.11211134880468321,0.5642284473126351,0.7884511449220015
id_ood,ood_low,micro,16,3,0.7037611163519566,0.04933514524274601,0.1225552948106665,0.5812058215412901,0.8263164111626231
id_ood,ood_low,micro,17,3,0.7302338320737571,0.05404373570680583,0.13425208195148056,0.5959817501222766,0.8644859140252377
id_ood,ood_low,micro,18,3,0.7480966815469312,0.05765273354168493,0.1432173295746179,0.6048793519723132,0.8913140111215492
id_ood,ood_low,micro,19,3,0.764444530789369,0.059688499999040724,0.1482744538035891,0.6161700769857799,0.9127189845929582
id_ood,ood_low,micro,20,3,0.7810165240289338,0.061610249569195065,0.15304834438329035,0.6279681796456436,0.9340648684122241
id_ood,ood_low,micro,21,3,0.793013401621697,0.06219701292865936,0.15450594537239085,0.6385074562493062,0.9475193469940878
id_ood,ood_low,micro,22,3,0.8063116252811907,0.06420205359198784,0.15948674249769632,0.6468248827834944,0.9657983677788871
id_ood,ood_low,micro,23,3,0.8231291797231225,0.06779974108863164,0.16842389368309105,0.6547052860400314,0.9915530734062136
id_ood,ood_low,micro,24,3,0.8349211994144651,0.07160225441144596,0.1778698604276101,0.657051338986855,1.0127910598420753
id_ood,ood_low,micro,25,3,0.8453448453759836,0.073493665670205,0.1825683864638644,0.6627764589121192,1.027913231839848
id_ood,ood_low,micro,26,3,0.856858057231685,0.07378123910517569,0.1832827584785638,0.6735752987531212,1.0401408157102487
id_ood,ood_low,micro,27,3,0.8625761235461517,0.07429702911811088,0.18456405190102443,0.6780120716451272,1.047140175447176
id_ood,ood_low,micro,28,3,0.868370685312483,0.07398414291611402,0.18378679948716733,0.6845838858253156,1.0521574847996502
id_ood,ood_low,micro,29,3,0.8773036898156397,0.07321991590492258,0.18188835434835196,0.6954153354672877,1.0591920441639917
