dataset,sim_id,condition,seed,parameter_overrides,numerical_overrides,nRMSE_1,nRMSE_2,nRMSE_3,nRMSE_4,nRMSE_5,nRMSE_6,nRMSE_7,nRMSE_8,nRMSE_9,nRMSE_10,nRMSE_11,nRMSE_12,nRMSE_13,nRMSE_14,nRMSE_15,nRMSE_16,nRMSE_17,nRMSE_18,nRMSE_19,nRMSE_20,nRMSE_21,nRMSE_22,nRMSE_23,nRMSE_24,nRMSE_25,nRMSE_26,nRMSE_27,nRMSE_28,nRMSE_29
hyp,1,id,2026072202,"{""Hyper-Diffusivity"": 0.000275}",{},0.1953081339597702,0.29009419679641724,0.34743502736091614,0.38547253608703613,0.41149410605430603,0.42948365211486816,0.4420706629753113,0.4511069655418396,0.45790690183639526,0.46339163184165955,0.4681936800479889,0.47273629903793335,0.4772949516773224,0.48204267024993896,0.48708438873291016,0.49248141050338745,0.49826836585998535,0.5044652819633484,0.5110854506492615,0.5181401371955872,0.5256420969963074,0.533607006072998,0.5420546531677246,0.5510094165802002,0.56050044298172,0.5705618858337402,0.5812328457832336,0.5925576090812683,0.6045858263969421
hyp,2,id,2026072203,"{""Hyper-Diffusivity"": 0.000275}",{},0.03413756936788559,0.0602693147957325,0.0814877524971962,0.09955549985170364,0.11556929349899292,0.1302104890346527,0.14389380812644958,0.15686623752117157,0.1692725121974945,0.18119730055332184,0.19269149005413055,0.2037879377603531,0.21451038122177124,0.22487832605838776,0.23490965366363525,0.24462155997753143,0.2540310323238373,0.2631547451019287,0.27200889587402344,0.2806088626384735,0.28896912932395935,0.29710307717323303,0.3050227761268616,0.31273913383483887,0.3202618956565857,0.3275994658470154,0.33475932478904724,0.341747909784317,0.34857088327407837
hyp,3,ood_low,2026072201,"{""Hyper-Diffusivity"": 4.75e-05}",{},0.0466497503221035,0.07401669770479202,0.09527787566184998,0.11379405111074448,0.13076187670230865,0.14670497179031372,0.161886066198349,0.17644917964935303,0.1904786229133606,0.2040262371301651,0.21712520718574524,0.22979716956615448,0.242056205868721,0.2539115846157074,0.2653692066669464,0.2764330506324768,0.2871059775352478,0.2973904609680176,0.30728888511657715,0.31680426001548767,0.32594025135040283,0.3347013592720032,0.3430933654308319,0.3511229455471039,0.35879793763160706,0.3661273419857025,0.3731212019920349,0.37979039549827576,0.3861466348171234
hyp,4,ood_low,2026072202,"{""Hyper-Diffusivity"": 4.75e-05}",{},0.1634730100631714,0.22000646591186523,0.24417492747306824,0.25779256224632263,0.2684994637966156,0.2790403664112091,0.29021066427230835,0.30200788378715515,0.31416070461273193,0.32637855410575867,0.3384457230567932,0.35023415088653564,0.36168402433395386,0.37277957797050476,0.38353005051612854,0.3939579427242279,0.404092401266098,0.41396525502204895,0.42360949516296387,0.433057963848114,0.44234344363212585,0.4514981508255005,0.4605537950992584,0.46954211592674255,0.47849464416503906,0.48744311928749084,0.49641942977905273,0.5054564476013184,0.5145878195762634
hyp,5,ood_low,2026072203,"{""Hyper-Diffusivity"": 4.75e-05}",{},0.021505873650312424,0.04230595380067825,0.06256897747516632,0.08231836557388306,0.10157234966754913,0.12034394592046738,0.13864316046237946,0.15647797286510468,0.17385530471801758,0.19078147411346436,0.20726245641708374,0.22330451011657715,0.23891422152519226,0.2540987432003021,0.2688659429550171,0.28322404623031616,0.2971818745136261,0.31074851751327515,0.32393333315849304,0.3367454707622528,0.3491940498352051,0.36128804087638855,0.3730360269546509,0.384446382522583,0.3955272436141968,0.4062863290309906,0.4167312681674957,0.426869660615921,0.4367087483406067
hyp,6,ood_high,2026072201,"{""Hyper-Diffusivity"": 0.0005250000000000001}",{},0.08209241926670074,0.13187485933303833,0.16715414822101593,0.19429317116737366,0.21615059673786163,0.23411250114440918,0.24894173443317413,0.2611373960971832,0.2710801362991333,0.2790888845920563,0.28544214367866516,0.2903865575790405,0.29414069652557373,0.29689761996269226,0.29882675409317017,0.300076425075531,0.3007751703262329,0.30103448033332825,0.30095019936561584,0.30060431361198425,0.30006682872772217,0.29939714074134827,0.2986451983451843,0.2978529632091522,0.29705551266670227,0.2962817847728729,0.29555580019950867,0.2948971390724182,0.29432159662246704
hyp,7,ood_high,2026072202,"{""Hyper-Diffusivity"": 0.0005250000000000001}",{},0.20521628856658936,0.3185584843158722,0.3927742838859558,0.44701045751571655,0.4902077317237854,0.5264590978622437,0.5575754642486572,0.5843886733055115,0.6073675155639648,0.6268796920776367,0.643285870552063,0.6569600105285645,0.6682843565940857,0.6776373386383057,0.6853832602500916,0.6918646693229675,0.6973994374275208,0.7022788524627686,0.7067690491676331,0.7111122012138367,0.7155289053916931,0.7202209830284119,0.7253736853599548,0.7311579585075378,0.7377333641052246,0.7452497482299805,0.7538496255874634,0.7636697888374329,0.7748438715934753
hyp,8,ood_high,2026072203,"{""Hyper-Diffusivity"": 0.0005250000000000001}",{},0.05413880571722984,0.09285841882228851,0.12326694279909134,0.14845669269561768,0.1698438823223114,0.18816232681274414,0.203874871134758,0.21733306348323822,0.2288352996110916,0.2386469691991806,0.24700677394866943,0.2541293501853943,0.2602063715457916,0.2654080390930176,0.26988455653190613,0.27376753091812134,0.27717167139053345,0.28019627928733826,0.28292667865753174,0.2854357063770294,0.28778475522994995,0.2900252342224121,0.2921994924545288,0.2943419814109802,0.2964800000190735,0.2986348569393158,0.300822377204895,0.30305394530296326,0.30533719062805176
burgers,0,id,2026072201,"{""Viscosity"": 0.000175}",{},0.06555519998073578,0.0752401277422905,0.08530808240175247,0.09627264738082886,0.10789481550455093,0.12010345607995987,0.13261094689369202,0.14524732530117035,0.15795189142227173,0.17063535749912262,0.18326982855796814,0.1958477795124054,0.2081495225429535,0.22019989788532257,0.23201464116573334,0.243647962808609,0.25505977869033813,0.26646462082862854,0.2775971293449402,0.28842073678970337,0.29882198572158813,0.30867722630500793,0.31783396005630493,0.3266749083995819,0.33564087748527527,0.34478750824928284,0.3538912236690521,0.36285603046417236,0.3722616136074066
burgers,1,id,2026072202,"{""Viscosity"": 0.000175}",{},0.031803932040929794,0.06375758349895477,0.09840774536132812,0.13386520743370056,0.16925637423992157,0.20653463900089264,0.2415659874677658,0.2742687463760376,0.3029451370239258,0.3294081687927246,0.3523521423339844,0.37259894609451294,0.390529066324234,0.4062429964542389,0.4204851984977722,0.4323887825012207,0.4430604875087738,0.45289263129234314,0.46183115243911743,0.4698241055011749,0.47643715143203735,0.48168766498565674,0.4866274297237396,0.4916105270385742,0.49671831727027893,0.50182044506073,0.5068638324737549,0.5123885869979858,0.5182529091835022
burgers,2,id,2026072203,"{""Viscosity"": 0.000175}",{},0.009064389392733574,0.017489725723862648,0.026050515472888947,0.03476983681321144,0.04369044303894043,0.052867960184812546,0.06237166002392769,0.07228893041610718,0.08273202180862427,0.09384696185588837,0.10582451522350311,0.11890935897827148,0.13336697220802307,0.1492604911327362,0.16620352864265442,0.18399882316589355,0.20248138904571533,0.22101372480392456,0.23899932205677032,0.2559787929058075,0.2719438970088959,0.28710681200027466,0.3011067509651184,0.31467175483703613,0.3275216817855835,0.34072145819664,0.3527526557445526,0.36391720175743103,0.3745173215866089
burgers,3,ood_low,2026072201,"{""Viscosity"": 4.75e-05}","{""Sub Steps"": 100}",0.0944843664765358,0.10706283152103424,0.11800146102905273,0.12896093726158142,0.14015741646289825,0.15180109441280365,0.16374672949314117,0.1757621020078659,0.18771810829639435,0.19966019690036774,0.21140876412391663,0.22308117151260376,0.23454026877880096,0.24579529464244843,0.2567236125469208,0.2674140930175781,0.27800634503364563,0.28868532180786133,0.2992614209651947,0.3095792531967163,0.319179505109787,0.3284550607204437,0.33694615960121155,0.3452945947647095,0.35382723808288574,0.3624844253063202,0.3711584806442261,0.3799419403076172,0.3893181085586548
