dataset,sim_id,condition,seed,parameter_overrides,numerical_overrides,nRMSE_1,nRMSE_2,nRMSE_3,nRMSE_4,nRMSE_5,nRMSE_6,nRMSE_7,nRMSE_8,nRMSE_9,nRMSE_10,nRMSE_11,nRMSE_12,nRMSE_13,nRMSE_14,nRMSE_15,nRMSE_16,nRMSE_17,nRMSE_18,nRMSE_19,nRMSE_20,nRMSE_21,nRMSE_22,nRMSE_23,nRMSE_24,nRMSE_25,nRMSE_26,nRMSE_27,nRMSE_28,nRMSE_29
burgers,4,ood_low,2026072202,"{""Viscosity"": 4.75e-05}","{""Sub Steps"": 100}",0.030875738710165024,0.06352344155311584,0.10138866305351257,0.14093925058841705,0.18001259863376617,0.2196400761604309,0.25680625438690186,0.29239681363105774,0.3238272964954376,0.3529188334941864,0.37815752625465393,0.4009193778038025,0.4222696125507355,0.4407307505607605,0.45866885781288147,0.47501158714294434,0.4906303584575653,0.5061983466148376,0.5207049250602722,0.5345723032951355,0.5478833317756653,0.5601344704627991,0.5727270841598511,0.5864466428756714,0.6012115478515625,0.6166137456893921,0.6326550841331482,0.6492717862129211,0.666300892829895
burgers,5,ood_low,2026072203,"{""Viscosity"": 4.75e-05}","{""Sub Steps"": 100}",0.010399327613413334,0.020007003098726273,0.029684951528906822,0.03948332369327545,0.04944721609354019,0.05962543934583664,0.07007817924022675,0.08088307827711105,0.09213706105947495,0.1039569228887558,0.1164911538362503,0.1299314796924591,0.1444864124059677,0.1600285917520523,0.17590393126010895,0.19184312224388123,0.20816195011138916,0.22488710284233093,0.2421543300151825,0.25936272740364075,0.27643826603889465,0.29293587803840637,0.3086073100566864,0.3236044645309448,0.3380063474178314,0.35196030139923096,0.3655321002006531,0.3794540464878082,0.391745388507843
burgers,6,ood_high,2026072201,"{""Viscosity"": 0.00031499999999999996}",{},0.0511324442923069,0.06092575937509537,0.07244305312633514,0.08463352918624878,0.09702768176794052,0.10956858843564987,0.12215256690979004,0.13475270569324493,0.14738747477531433,0.15998660027980804,0.1725161075592041,0.18498726189136505,0.19738852977752686,0.20965929329395294,0.22182241082191467,0.23403647541999817,0.2463526576757431,0.25876370072364807,0.27105218172073364,0.28295955061912537,0.29452043771743774,0.3057728409767151,0.31678423285484314,0.3277425765991211,0.3389095067977905,0.3503175377845764,0.36160677671432495,0.3727908730506897,0.38388779759407043
burgers,7,ood_high,2026072202,"{""Viscosity"": 0.00031499999999999996}",{},0.029185766354203224,0.057866908609867096,0.08885912597179413,0.12229327112436295,0.15752264857292175,0.19432219862937927,0.23023240268230438,0.2646218240261078,0.2954676151275635,0.32370054721832275,0.34837228059768677,0.37083348631858826,0.3911333382129669,0.40955406427383423,0.42696696519851685,0.44355684518814087,0.45986804366111755,0.47606003284454346,0.4916251003742218,0.5067989826202393,0.521358072757721,0.5352621078491211,0.5492997169494629,0.5642908811569214,0.5804648399353027,0.5972389578819275,0.6146947741508484,0.6327721476554871,0.6513414978981018
burgers,8,ood_high,2026072203,"{""Viscosity"": 0.00031499999999999996}",{},0.010395701974630356,0.01998482458293438,0.029629172757267952,0.03937695547938347,0.04926988482475281,0.05935239419341087,0.06967832893133163,0.08031564950942993,0.09134596586227417,0.10286353528499603,0.1149793341755867,0.1278238147497177,0.14152517914772034,0.15611034631729126,0.17131997644901276,0.1870144009590149,0.20345912873744965,0.2204665094614029,0.23777985572814941,0.2551344335079193,0.2720572352409363,0.28836962580680847,0.3038732707500458,0.31863152980804443,0.33273187279701233,0.3464774489402771,0.35981428623199463,0.3737148940563202,0.3862515985965729
kdv,0,id,2026072201,"{""Domain Extent"": 75.0, ""Viscosity"": 0.000525}",{},0.08785972744226456,0.10562261939048767,0.1214200034737587,0.13762833178043365,0.15499864518642426,0.17350661754608154,0.1927434653043747,0.21258974075317383,0.23302365839481354,0.25408509373664856,0.2752796411514282,0.29649293422698975,0.3177931308746338,0.33919671177864075,0.36097317934036255,0.38362371921539307,0.4077061712741852,0.4333277940750122,0.46064016222953796,0.48989686369895935,0.5210863947868347,0.5544038414955139,0.5898945331573486,0.6273031830787659,0.6661444902420044,0.7060871124267578,0.7467166781425476,0.7876099944114685,0.8285984396934509
kdv,1,id,2026072202,"{""Domain Extent"": 75.0, ""Viscosity"": 0.000525}",{},0.019354430958628654,0.036716658622026443,0.05357556790113449,0.06991548836231232,0.08590773493051529,0.10193909704685211,0.11864873021841049,0.13689541816711426,0.1575928032398224,0.1814560443162918,0.2088182270526886,0.23958420753479004,0.2733154296875,0.3093748390674591,0.34705883264541626,0.38569581508636475,0.4247288107872009,0.4637678861618042,0.5025945901870728,0.5411020517349243,0.5791918039321899,0.6167195439338684,0.6535094380378723,0.6893911957740784,0.7242307066917419,0.7579328417778015,0.790422797203064,0.8216405510902405,0.851544976234436
kdv,2,id,2026072203,"{""Domain Extent"": 75.0, ""Viscosity"": 0.000525}",{},0.006740244571119547,0.012291024439036846,0.01778828538954258,0.023273872211575508,0.02876480109989643,0.03426796570420265,0.03978849947452545,0.04533163830637932,0.05090225115418434,0.05650447681546211,0.06214117631316185,0.06781360507011414,0.07352147251367569,0.07926344126462936,0.08503735810518265,0.09084074944257736,0.09667134284973145,0.10252724587917328,0.10840675979852676,0.11430852115154266,0.12023132294416428,0.1261744350194931,0.13213759660720825,0.13812154531478882,0.14412836730480194,0.15016208589076996,0.15622851252555847,0.16233576834201813,0.16849422454833984
kdv,3,ood_low,2026072201,"{""Domain Extent"": 75.0, ""Viscosity"": 4.75e-05}",{},0.08792557567358017,0.1057051494717598,0.12151476740837097,0.1377326399087906,0.1551108956336975,0.17362599074840546,0.19286949932575226,0.21272200345993042,0.23316185176372528,0.25422969460487366,0.275430291891098,0.2966492474079132,0.31795504689216614,0.3393634259700775,0.3611436188220978,0.3837973177433014,0.4078834652900696,0.43350860476493835,0.4608246982097626,0.4900858998298645,0.5212787389755249,0.5545986890792847,0.5900914072990417,0.6275007724761963,0.6663395762443542,0.7062771320343018,0.7468987703323364,0.7877808809280396,0.8287560939788818
kdv,4,ood_low,2026072202,"{""Domain Extent"": 75.0, ""Viscosity"": 4.75e-05}",{},0.019355520606040955,0.03671947866678238,0.0535808689892292,0.06992415338754654,0.08592085540294647,0.10195793211460114,0.11867474019527435,0.13693013787269592,0.15763777494430542,0.18151281774044037,0.20888814330101013,0.23966847360134125,0.2734149396419525,0.30949002504348755,0.34718966484069824,0.38584184646606445,0.4248892664909363,0.4639416038990021,0.5027801394462585,0.5412977337837219,0.5793956518173218,0.616929292678833,0.653722882270813,0.6896058320999146,0.724443793296814,0.758141815662384,0.7906249761581421,0.8218336701393127,0.8517267107963562
kdv,5,ood_low,2026072203,"{""Domain Extent"": 75.0, ""Viscosity"": 4.75e-05}",{},0.0067402212880551815,0.012290977872908115,0.017788199707865715,0.023273777216672897,0.02876468561589718,0.0342678464949131,0.03978833928704262,0.045331452041864395,0.050902072340250015,0.056504324078559875,0.0621410571038723,0.06781350821256638,0.07352142035961151,0.07926345616579056,0.08503743261098862,0.09084092080593109,0.09667160362005234,0.10252758115530014,0.10840721428394318,0.11430908739566803,0.12023203819990158,0.12617531418800354,0.13213865458965302,0.1381227672100067,0.14412985742092133,0.15016381442546844,0.15623053908348083,0.16233816742897034,0.1684970259666443
kdv,6,ood_high,2026072201,"{""Domain Extent"": 75.0, ""Viscosity"": 0.0010500000000000002}",{},0.08778750151395798,0.10553213208913803,0.12131618708372116,0.1375141441822052,0.15487585961818695,0.17337608337402344,0.19260570406913757,0.2124452441930771,0.23287273943424225,0.2539271414279938,0.27511507272720337,0.29632216691970825,0.31761634349823,0.3390147387981415,0.36078712344169617,0.3834342658519745,0.40751275420188904,0.43313053250312805,0.46043887734413147,0.4896908402442932,0.520876944065094,0.5541917681694031,0.5896802544593811,0.627088189125061,0.665932297706604,0.7058805227279663,0.7465184330940247,0.787423849105835,0.8284268379211426
kdv,7,ood_high,2026072202,"{""Domain Extent"": 75.0, ""Viscosity"": 0.0010500000000000002}",{},0.019353192299604416,0.03671348839998245,0.053569644689559937,0.0699058547616005,0.08589322865009308,0.1019183099269867,0.11862008273601532,0.13685721158981323,0.15754334628582,0.18139369785785675,0.20874139666557312,0.23949167132377625,0.2732062339782715,0.3092484772205353,0.3469153046607971,0.3855355679988861,0.42455270886421204,0.4635772705078125,0.5023910403251648,0.5408873558044434,0.5789681077003479,0.6164891719818115,0.6532750129699707,0.6891555190086365,0.7239966988563538,0.7577035427093506,0.7902008295059204,0.821428656578064,0.8513455390930176
kdv,8,ood_high,2026072203,"{""Domain Extent"": 75.0, ""Viscosity"": 0.0010500000000000002}",{},0.006740279495716095,0.012291103601455688,0.017788387835025787,0.023274006322026253,0.02876494638621807,0.034268125891685486,0.03978865221142769,0.04533175006508827,0.05090232565999031,0.0565044991672039,0.062141187489032745,0.06781358271837234,0.07352139800786972,0.07926332205533981,0.08503713458776474,0.09084044396877289,0.0966709777712822,0.10252676159143448,0.10840614885091782,0.11430777609348297,0.12023044377565384,0.12617334723472595,0.1321362555027008,0.1381199210882187,0.14412644505500793,0.1501598060131073,0.15622586011886597,0.1623327136039734,0.1684907227754593
ks,0,id,2026072201,"{""Domain Extent"": 70.0}",{},0.018179792910814285,0.03281243145465851,0.04855182766914368,0.06656354665756226,0.08653473109006882,0.10857924073934555,0.1330549418926239,0.16096189618110657,0.1940775215625763,0.22609373927116394,0.25747403502464294,0.29727309942245483,0.34596577286720276,0.3960273265838623,0.4481324851512909,0.505851686000824,0.5699419975280762,0.6349372267723083,0.6939985752105713,0.7527421116828918,0.8166331648826599,0.8814875483512878,0.940890908241272,0.9956168532371521,1.0453907251358032,1.0889463424682617,1.1278923749923706,1.1606029272079468,1.185839056968689
ks,1,id,2026072202,"{""Domain Extent"": 70.0}",{},0.017975732684135437,0.033391643315553665,0.050027791410684586,0.06763197481632233,0.08718244731426239,0.10980929434299469,0.13770990073680878,0.17096056044101715,0.20803426206111908,0.24766649305820465,0.2867219150066376,0.3301853537559509,0.3763710558414459,0.41410553455352783,0.45494067668914795,0.5207940936088562,0.5996986031532288,0.6713537573814392,0.7271386981010437,0.7771075963973999,0.8303819298744202,0.8876866102218628,0.9387462139129639,0.9826576113700867,1.018343448638916,1.046346664428711,1.077990174293518,1.1190322637557983,1.1649656295776367
ks,2,id,2026072203,"{""Domain Extent"": 70.0}",{},0.017070546746253967,0.03109649196267128,0.04702780023217201,0.06612381339073181,0.08889135718345642,0.11490042507648468,0.1466139554977417,0.1835051327943802,0.22230273485183716,0.2690340280532837,0.3341595232486725,0.4221676290035248,0.5233749151229858,0.6129172444343567,0.674569308757782,0.7225331664085388,0.7649685740470886,0.8023123145103455,0.8422636985778809,0.8871012926101685,0.9396997094154358,0.9967252016067505,1.0561612844467163,1.1116116046905518,1.1506104469299316,1.171226978302002,1.1873425245285034,1.2101671695709229,1.2383204698562622
ks,3,ood_low,2026072201,"{""Domain Extent"": 9.5}",{},0.020075790584087372,0.03641022369265556,0.05505451187491417,0.07535932958126068,0.0983256921172142,0.1238446906208992,0.15212410688400269,0.1825656294822693,0.21438370645046234,0.24669308960437775,0.27855002880096436,0.30910003185272217,0.3376363515853882,0.3636843264102936,0.3870212137699127,0.4076445698738098,0.42569780349731445,0.4413832724094391,0.45495471358299255,0.46669766306877136,0.47690537571907043,0.48586344718933105,0.4938450753688812,0.501110851764679,0.507910430431366,0.5144850611686707,0.5210714340209961,0.5279037356376648,0.5352146625518799
ks,4,ood_low,2026072202,"{""Domain Extent"": 9.5}",{},0.02244286984205246,0.041188307106494904,0.06000637635588646,0.07931490242481232,0.09913517534732819,0.11934341490268707,0.13986192643642426,0.16073834896087646,0.18187004327774048,0.20308993756771088,0.2241905927658081,0.24492785334587097,0.2649534344673157,0.2839878797531128,0.30187565088272095,0.3185594975948334,0.3340553343296051,0.34843266010284424,0.361767441034317,0.37410759925842285,0.3854764401912689,0.3958856761455536,0.4053405225276947,0.4138427972793579,0.42140838503837585,0.42809852957725525,0.4340437948703766,0.43944066762924194,0.4445217251777649
ks,5,ood_low,2026072203,"{""Domain Extent"": 9.5}",{},0.021656179800629616,0.040230464190244675,0.0590045191347599,0.07815159857273102,0.09813480079174042,0.11847119778394699,0.1391545534133911,0.15974368155002594,0.18023669719696045,0.20030131936073303,0.2196969836950302,0.23796679079532623,0.2549138367176056,0.2704722583293915,0.2847227156162262,0.29774805903434753,0.30964356660842896,0.3205013573169708,0.33043068647384644,0.3395686447620392,0.34807685017585754,0.35612156987190247,0.36386141180992126,0.37145310640335083,0.3790667951107025,0.3868938684463501,0.3951451778411865,0.4040437340736389,0.4138238728046417
ks,6,ood_high,2026072201,"{""Domain Extent"": 136.5}",{},0.03924588859081268,0.0714559331536293,0.11185020208358765,0.1619420051574707,0.22246317565441132,0.2916746139526367,0.3656494617462158,0.44045090675354004,0.5106688141822815,0.574770987033844,0.6343696117401123,0.690213143825531,0.7445913553237915,0.7997377514839172,0.8553219437599182,0.9137435555458069,0.9746443033218384,1.028727650642395,1.0717095136642456,1.1076171398162842,1.139331340789795,1.1701840162277222,1.2017676830291748,1.2307441234588623,1.255515217781067,1.2756950855255127,1.2944376468658447,1.3148897886276245,1.3383018970489502
ks,7,ood_high,2026072202,"{""Domain Extent"": 136.5}",{},0.03365769982337952,0.06217848137021065,0.09764879941940308,0.14211958646774292,0.19617268443107605,0.2559417188167572,0.31822970509529114,0.38086435198783875,0.4410800039768219,0.49754172563552856,0.550180971622467,0.5985475778579712,0.6433096528053284,0.6861499547958374,0.7273677587509155,0.7663400173187256,0.8026491403579712,0.8349777460098267,0.8601346015930176,0.8762071132659912,0.8863126635551453,0.8928070664405823,0.8970675468444824,0.9012816548347473,0.9090011715888977,0.9197142720222473,0.9315468072891235,0.9438744783401489,0.9544613361358643
ks,8,ood_high,2026072203,"{""Domain Extent"": 136.5}",{},0.03292490169405937,0.061548881232738495,0.09921969473361969,0.14740724861621857,0.20667967200279236,0.2748686671257019,0.3460182547569275,0.41427114605903625,0.47632989287376404,0.5344765782356262,0.5908536911010742,0.6444281935691833,0.6949107050895691,0.7404470443725586,0.7810661196708679,0.819572925567627,0.8555817008018494,0.8869606852531433,0.9146958589553833,0.9414789080619812,0.9686071276664734,0.9938249588012695,1.015231728553772,1.0348083972930908,1.0526896715164185,1.0696736574172974,1.0848054885864258,1.0957967042922974,1.103926181793213
fisher,0,id,2026072201,"{""Diffusivity"": 0.01005, ""Reactivity"": 10.0}",{},0.04556553438305855,0.08648844808340073,0.12213236838579178,0.15286913514137268,0.18013520538806915,0.2052042931318283,0.22883810102939606,0.2513551712036133,0.27260822057724,0.2923135459423065,0.3102494478225708,0.32606977224349976,0.33937397599220276,0.3499681055545807,0.35805031657218933,0.36403799057006836,0.36834439635276794,0.3712938725948334,0.3730972707271576,0.3739021122455597,0.37383267283439636,0.3730059564113617,0.3715444505214691,0.3695637583732605,0.3671499788761139,0.36435145139694214,0.3611885905265808,0.3576643168926239,0.3537718653678894
fisher,1,id,2026072202,"{""Diffusivity"": 0.01005, ""Reactivity"": 10.0}",{},0.045032236725091934,0.09931521117687225,0.1620749533176422,0.23070546984672546,0.30279749631881714,0.3774113953113556,0.45551449060440063,0.5386523008346558,0.626600980758667,0.7158637642860413,0.7982978224754333,0.863504946231842,0.9047442674636841,0.92116379737854,0.9159201383590698,0.8947043418884277,0.8641282916069031,0.828918993473053,0.7920042872428894,0.7552488446235657,0.7198249697685242,0.6863702535629272,0.6551403403282166,0.6261455416679382,0.5992504358291626,0.5742478966712952,0.5509126782417297,0.5290327072143555,0.5084213018417358
fisher,2,id,2026072203,"{""Diffusivity"": 0.01005, ""Reactivity"": 10.0}",{},0.0072792405262589455,0.01424439623951912,0.021283535286784172,0.028398167341947556,0.03560919314622879,0.042950376868247986,0.05046572536230087,0.05820859596133232,0.06623992323875427,0.07462543249130249,0.08343258500099182,0.09272661805152893,0.10256686806678772,0.11300256103277206,0.1240675151348114,0.13577529788017273,0.14811350405216217,0.16103829443454742,0.17447176575660706,0.18829873204231262,0.20236757397651672,0.2164914458990097,0.23045213520526886,0.2440066635608673,0.25689616799354553,0.2688600718975067,0.2796465754508972,0.28902333974838257,0.2967858910560608
fisher,3,ood_low,2026072201,"{""Diffusivity"": 9.5e-05, ""Reactivity"": 10.0}",{},0.12818573415279388,0.177610382437706,0.22233830392360687,0.2629733085632324,0.2986241579055786,0.32916000485420227,0.3552456796169281,0.3779327869415283,0.3980860114097595,0.4159940481185913,0.4315579831600189,0.44455814361572266,0.45475396513938904,0.4621112048625946,0.46693894267082214,0.4697820544242859,0.47126898169517517,0.47188469767570496,0.4718857705593109,0.47132131457328796,0.470110148191452,0.4681491255760193,0.46540307998657227,0.46191078424453735,0.45774954557418823,0.45299315452575684,0.44770652055740356,0.4419383704662323,0.43572238087654114
fisher,4,ood_low,2026072202,"{""Diffusivity"": 9.5e-05, ""Reactivity"": 10.0}",{},0.06984573602676392,0.14304493367671967,0.21802844107151031,0.2926149070262909,0.364818811416626,0.43290162086486816,0.495728462934494,0.5534835457801819,0.6075294613838196,0.6584053635597229,0.7049579620361328,0.7450929284095764,0.7773271799087524,0.8013399839401245,0.8175337314605713,0.8266538381576538,0.829973042011261,0.8290704488754272,0.8252182006835938,0.8191542029380798,0.8110975623130798,0.8009770512580872,0.7887293696403503,0.7744698524475098,0.758487343788147,0.7411444187164307,0.7227875590324402,0.7037145495414734,0.6841688752174377
fisher,5,ood_low,2026072203,"{""Diffusivity"": 9.5e-05, ""Reactivity"": 10.0}",{},0.010586597956717014,0.021219531074166298,0.03216990828514099,0.04342924803495407,0.05500020831823349,0.06689023971557617,0.07910937815904617,0.09166879951953888,0.10457953065633774,0.11785047501325607,0.1314866542816162,0.14548733830451965,0.15984408557415009,0.17453928291797638,0.18954427540302277,0.2048167586326599,0.22029928863048553,0.235917329788208,0.2515782117843628,0.26717129349708557,0.2825692296028137,0.2976308763027191,0.3122037947177887,0.32612958550453186,0.33924955129623413,0.35141125321388245,0.3624744415283203,0.3723166882991791,0.3808387517929077
fisher,6,ood_high,2026072201,"{""Diffusivity"": 0.021, ""Reactivity"": 10.0}",{},0.047722186893224716,0.08410649001598358,0.11614293605089188,0.14635001122951508,0.1756414920091629,0.20400182902812958,0.23105104267597198,0.2563265562057495,0.27942052483558655,0.3000769019126892,0.31809863448143005,0.3332153558731079,0.3451055884361267,0.3537244200706482,0.35945841670036316,0.36285164952278137,0.36441513895988464,0.3645936846733093,0.3637556731700897,0.3621884286403656,0.3601137101650238,0.3576850891113281,0.3550112843513489,0.3521655797958374,0.3491784334182739,0.3460427224636078,0.3427306115627289,0.33920493721961975,0.33542612195014954
fisher,7,ood_high,2026072202,"{""Diffusivity"": 0.021, ""Reactivity"": 10.0}",{},0.06550852954387665,0.12621590495109558,0.18758845329284668,0.25196895003318787,0.32081642746925354,0.39589443802833557,0.47871193289756775,0.5688208341598511,0.662390410900116,0.7520647048950195,0.8266488909721375,0.8733248114585876,0.886670708656311,0.8726134300231934,0.8410247564315796,0.8005071878433228,0.7574302554130554,0.7155117988586426,0.6764205098152161,0.6407812237739563,0.6086965799331665,0.5799677968025208,0.5542453527450562,0.5311251282691956,0.5102019309997559,0.4911016523838043,0.473492294549942,0.4570917785167694,0.4416731894016266
fisher,8,ood_high,2026072203,"{""Diffusivity"": 0.021, ""Reactivity"": 10.0}",{},0.005467729642987251,0.010236317291855812,0.014817747287452221,0.019246593117713928,0.023593712598085403,0.02796158194541931,0.03248291835188866,0.03731812536716461,0.0426485575735569,0.04866558313369751,0.0555572547018528,0.06349577009677887,0.07262815535068512,0.08306935429573059,0.09489756077528,0.10815087705850601,0.12282153218984604,0.13885369896888733,0.15613684058189392,0.1745029240846634,0.19372110068798065,0.21349944174289703,0.23348219692707062,0.2532608211040497,0.27238792181015015,0.29040080308914185,0.30684906244277954,0.3213217854499817,0.3334692418575287
gs_alpha,0,id,2026072201,"{""Feed Rate"": 0.008, ""Kill Rate"": 0.046}",{},0.03609928861260414,0.06847009807825089,0.10138962417840958,0.1338203251361847,0.1609269082546234,0.1853165626525879,0.21227994561195374,0.24319826066493988,0.27505922317504883,0.3047110438346863,0.3298216760158539,0.34748029708862305,0.36322250962257385,0.38504910469055176,0.4141513407230377,0.44794997572898865,0.481987863779068,0.5183686017990112,0.5656934380531311,0.6127668619155884,0.6534989476203918,0.6880377531051636,0.7237949371337891,0.7597096562385559,0.7891529202461243,0.8140258193016052,0.8347365856170654,0.8500323295593262,0.8632660508155823
gs_alpha,1,id,2026072202,"{""Feed Rate"": 0.008, ""Kill Rate"": 0.046}",{},0.034274060279130936,0.06304769963026047,0.09042751044034958,0.11485172808170319,0.13899032771587372,0.163697749376297,0.19428524374961853,0.2406076341867447,0.2833486497402191,0.31821101903915405,0.34587061405181885,0.3648582100868225,0.379719078540802,0.39627864956855774,0.4212343394756317,0.4544927775859833,0.49112892150878906,0.5321135520935059,0.5717424750328064,0.5986731052398682,0.6169804334640503,0.6365891098976135,0.659756064414978,0.6847107410430908,0.7128053307533264,0.7469848394393921,0.7795801758766174,0.8122740983963013,0.8504288792610168
gs_alpha,2,id,2026072203,"{""Feed Rate"": 0.008, ""Kill Rate"": 0.046}",{},0.03396260738372803,0.0668134018778801,0.10293290764093399,0.1412408947944641,0.17980456352233887,0.21713922917842865,0.24344348907470703,0.26018279790878296,0.27343064546585083,0.28579390048980713,0.3011455237865448,0.3213447034358978,0.34644952416419983,0.37285396456718445,0.39933425188064575,0.4242638945579529,0.44419747591018677,0.46440911293029785,0.48632940649986267,0.5096234679222107,0.5318770408630371,0.553122878074646,0.5795859694480896,0.603071391582489,0.6302756667137146,0.6672469973564148,0.7021905183792114,0.7365481853485107,0.7705704569816589
gs_alpha,3,ood_low,2026072201,"{""Feed Rate"": 0.0076, ""Kill Rate"": 0.046}",{},0.03270939365029335,0.05853814259171486,0.08184341341257095,0.10181793570518494,0.1192920058965683,0.13561855256557465,0.15616610646247864,0.1956152468919754,0.2674371600151062,0.33486005663871765,0.38762274384498596,0.427652508020401,0.45919159054756165,0.4877791404724121,0.5168083310127258,0.5474443435668945,0.5826478004455566,0.622393786907196,0.6626700162887573,0.7062115669250488,0.7498206496238708,0.798160195350647,0.8440102934837341,0.8799179792404175,0.9038166403770447,0.9208710193634033,0.9384986758232117,0.9569151401519775,0.9742428064346313
gs_alpha,4,ood_low,2026072202,"{""Feed Rate"": 0.0076, ""Kill Rate"": 0.046}",{},0.03423216566443443,0.053352925926446915,0.06761434674263,0.08348459750413895,0.10363957285881042,0.13280977308750153,0.16910246014595032,0.21051982045173645,0.25514504313468933,0.30362752079963684,0.3641958236694336,0.4274587631225586,0.48646900057792664,0.5389103293418884,0.5829529762268066,0.621774435043335,0.6583147644996643,0.6931707859039307,0.7224289774894714,0.7517151236534119,0.7839971780776978,0.8156704902648926,0.842762291431427,0.867851972579956,0.8910696506500244,0.911251425743103,0.9289788007736206,0.9434201121330261,0.952712893486023
gs_alpha,5,ood_low,2026072203,"{""Feed Rate"": 0.0076, ""Kill Rate"": 0.046}",{},0.030408374965190887,0.050034329295158386,0.06402835994958878,0.07546267658472061,0.0896332710981369,0.11188949644565582,0.14284972846508026,0.18380767107009888,0.23635736107826233,0.29303625226020813,0.3395940363407135,0.3824078440666199,0.43144968152046204,0.48751017451286316,0.5479316711425781,0.6108526587486267,0.6734248995780945,0.7304821610450745,0.7824507355690002,0.8206576108932495,0.8484205007553101,0.8701426982879639,0.8872513771057129,0.9043666124343872,0.9239686131477356,0.9473770260810852,0.9717506766319275,0.997260332107544,1.0233697891235352
gs_alpha,6,ood_high,2026072201,"{""Feed Rate"": 0.008400000000000001, ""Kill Rate"": 0.046}",{},0.04462287202477455,0.08946521580219269,0.13856959342956543,0.18743930757045746,0.23362623155117035,0.275913804769516,0.31674104928970337,0.35806646943092346,0.40113165974617004,0.44766348600387573,0.49142131209373474,0.5362727642059326,0.5825141668319702,0.628774106502533,0.6685287356376648,0.7001529335975647,0.7209952473640442,0.7354983687400818,0.7501056790351868,0.7664095163345337,0.787060558795929,0.8163123726844788,0.8531033396720886,0.893889307975769,0.9324073791503906,0.9592282772064209,0.9704674482345581,0.9779790043830872,0.9927947521209717
gs_alpha,7,ood_high,2026072202,"{""Feed Rate"": 0.008400000000000001, ""Kill Rate"": 0.046}",{},0.037794798612594604,0.07919685542583466,0.13379022479057312,0.20088393986225128,0.27226394414901733,0.3459608256816864,0.41434794664382935,0.47805237770080566,0.5342912077903748,0.5846169590950012,0.6304269433021545,0.6727526783943176,0.7117847204208374,0.7485888600349426,0.7861434817314148,0.8252543807029724,0.8654701709747314,0.8999372720718384,0.9244722127914429,0.9423608779907227,0.9583258628845215,0.9740855097770691,0.9911289811134338,1.0035438537597656,1.013144850730896,1.025553584098816,1.0433355569839478,1.0594191551208496,1.0705451965332031
gs_alpha,8,ood_high,2026072203,"{""Feed Rate"": 0.008400000000000001, ""Kill Rate"": 0.046}",{},0.04583846405148506,0.09436000883579254,0.15350838005542755,0.21127647161483765,0.2627909481525421,0.3063698709011078,0.3475008010864258,0.38816508650779724,0.4263763427734375,0.4658862352371216,0.5024089217185974,0.5332711935043335,0.5594890117645264,0.5856274962425232,0.6136686205863953,0.6504368782043457,0.6873013377189636,0.7137809991836548,0.7359453439712524,0.7603108286857605,0.7893584966659546,0.8216252326965332,0.8572210669517517,0.9002087116241455,0.9464070796966553,0.9827877879142761,1.007604956626892,1.025713562965393,1.0415444374084473
gs_beta,0,id,2026072201,"{""Feed Rate"": 0.02, ""Kill Rate"": 0.046}",{},0.09466985613107681,0.2755700349807739,0.6798993945121765,1.117679476737976,1.3397576808929443,1.338390827178955,1.2371258735656738,1.1966333389282227,1.168828010559082,1.1686155796051025,1.1691230535507202,1.117968201637268,1.0992562770843506,1.057667851448059,0.9986701011657715,1.0378267765045166,1.1676015853881836,1.2312345504760742,1.220703125,1.1962802410125732,1.1115773916244507,1.1148812770843506,1.1532676219940186,1.0636353492736816,0.9758925437927246,1.110480546951294,1.119438886642456,0.9319975972175598,0.9889373183250427
gs_beta,1,id,2026072202,"{""Feed Rate"": 0.02, ""Kill Rate"": 0.046}",{},0.09732300043106079,0.19426409900188446,0.38437116146087646,0.7767317891120911,1.19828200340271,1.3553082942962646,1.29977548122406,1.2691142559051514,1.3394376039505005,1.3680638074874878,1.2672641277313232,1.1421717405319214,1.0532885789871216,0.9630763530731201,1.011589527130127,1.154531717300415,1.1148267984390259,1.008846640586853,0.9495570659637451,0.9452214241027832,1.006885051727295,1.04379403591156,1.046558141708374,0.967462420463562,0.9479148387908936,0.9924810528755188,1.0726326704025269,1.0898572206497192,1.0841808319091797
gs_beta,2,id,2026072203,"{""Feed Rate"": 0.02, ""Kill Rate"": 0.046}",{},0.10553038120269775,0.21336182951927185,0.3400525748729706,0.6076744198799133,0.9165920615196228,1.0595380067825317,1.0725481510162354,1.0882035493850708,1.1257081031799316,1.1889286041259766,1.1234605312347412,0.9714651107788086,0.9696034789085388,0.8865805864334106,0.8830875754356384,1.0089715719223022,0.9487648606300354,0.937581479549408,0.9757660627365112,0.909527599811554,0.9041592478752136,0.9339609146118164,0.8013502955436707,0.8768771290779114,0.9148547649383545,0.9832292795181274,1.0242751836776733,0.932887852191925,0.827588677406311
